Gene,FilterAUC
11732490_a_at,0.3783333333333333
11739850_s_at,0.3783333333333333
11738901_at,0.3783333333333333
11731819_a_at,0.3783333333333333
11738451_at,0.3783333333333333
11749322_a_at,0.3783333333333333
11730115_a_at,0.3783333333333333
11751004_x_at,0.3783333333333333
11763441_a_at,0.3783333333333333
11748908_a_at,0.3783333333333333
11731203_a_at,0.3783333333333333
11732930_a_at,0.3766666666666667
11741198_x_at,0.3766666666666667
11736165_a_at,0.3766666666666667
11741461_a_at,0.3766666666666667
11751586_a_at,0.3766666666666667
11758657_s_at,0.3766666666666667
11741187_a_at,0.3766666666666667
11751621_a_at,0.3766666666666667
11735800_at,0.3766666666666667
11736251_at,0.3766666666666667
11736161_at,0.3766666666666667
11751437_a_at,0.3766666666666667
11754377_a_at,0.3766666666666667
11731802_at,0.3766666666666667
11726452_at,0.3766666666666667
11732778_at,0.3766666666666667
11735986_at,0.3766666666666667
11735975_at,0.3766666666666667
11758766_x_at,0.3766666666666667
11758765_at,0.3766666666666667
11732814_at,0.3766666666666667
11727452_x_at,0.3766666666666667
11764207_at,0.3766666666666667
11747397_x_at,0.3766666666666667
11736125_a_at,0.3766666666666667
11754143_x_at,0.3766666666666667
11760309_a_at,0.3766666666666667
11721791_a_at,0.3766666666666667
11746148_a_at,0.3766666666666667
11724962_a_at,0.3766666666666667
11760383_at,0.3766666666666667
11742832_a_at,0.3766666666666667
11716549_s_at,0.3766666666666667
11762746_s_at,0.3766666666666667
11753229_s_at,0.3766666666666667
11735133_at,0.3766666666666667
11743359_x_at,0.3766666666666667
11722024_at,0.3766666666666667
11734614_a_at,0.3766666666666667
11733614_a_at,0.3766666666666667
11730578_at,0.3766666666666667
11759208_at,0.3766666666666667
11733678_at,0.3766666666666667
11732316_a_at,0.3766666666666667
11763955_at,0.3766666666666667
11734597_at,0.3766666666666667
11727053_at,0.3766666666666667
11729565_x_at,0.3766666666666667
11722968_a_at,0.3766666666666667
11734562_a_at,0.3766666666666667
11716944_a_at,0.3766666666666667
11752794_a_at,0.3766666666666667
11716966_a_at,0.3766666666666667
11730275_at,0.3766666666666667
11730539_x_at,0.3766666666666667
11723296_x_at,0.3766666666666667
11732093_a_at,0.3766666666666667
11742181_x_at,0.3766666666666667
11717297_at,0.3766666666666667
11753105_a_at,0.3766666666666667
11746662_a_at,0.3766666666666667
11717227_a_at,0.3766666666666667
11753160_s_at,0.3766666666666667
11723613_s_at,0.3766666666666667
11746624_at,0.3766666666666667
11727091_a_at,0.3766666666666667
11755862_a_at,0.3766666666666667
11730586_at,0.3766666666666667
11747030_a_at,0.3766666666666667
11735629_a_at,0.3766666666666667
11735538_at,0.3766666666666667
11732416_a_at,0.3766666666666667
11733342_at,0.3766666666666667
11741734_a_at,0.3766666666666667
11760011_at,0.3766666666666667
11733382_a_at,0.3766666666666667
11742593_at,0.3766666666666667
11731888_a_at,0.3766666666666667
11735117_at,0.3766666666666667
11763406_s_at,0.3766666666666667
11752337_a_at,0.3766666666666667
11722483_a_at,0.3766666666666667
11755880_a_at,0.3766666666666667
11733504_at,0.3766666666666667
11735010_at,0.3766666666666667
11733532_at,0.3766666666666667
11755928_s_at,0.3766666666666667
11746989_a_at,0.3766666666666667
11763689_x_at,0.3766666666666667
11734945_at,0.3766666666666667
11742490_a_at,0.3766666666666667
11730598_at,0.3766666666666667
11734896_at,0.3766666666666667
11746958_s_at,0.3766666666666667
11717560_at,0.3766666666666667
11762669_at,0.3766666666666667
11721724_a_at,0.3766666666666667
11762305_at,0.3766666666666667
11737534_s_at,0.3766666666666667
11750088_x_at,0.3766666666666667
11750148_a_at,0.3766666666666667
11763791_a_at,0.3766666666666667
11757160_at,0.3766666666666667
11750161_a_at,0.3766666666666667
11737692_a_at,0.3766666666666667
11740456_a_at,0.3766666666666667
11757171_x_at,0.3766666666666667
11745787_at,0.3766666666666667
11760998_a_at,0.3766666666666667
11750276_x_at,0.3766666666666667
11737485_a_at,0.3766666666666667
11721142_a_at,0.3766666666666667
11715141_s_at,0.3766666666666667
11750370_a_at,0.3766666666666667
11761713_at,0.3766666666666667
11760905_at,0.3766666666666667
11763924_at,0.3766666666666667
11728412_x_at,0.3766666666666667
11737319_at,0.3766666666666667
11744676_a_at,0.3766666666666667
11748925_a_at,0.3766666666666667
11737229_s_at,0.3766666666666667
11750658_x_at,0.3766666666666667
11726133_a_at,0.3766666666666667
11748089_a_at,0.3766666666666667
11750078_a_at,0.3766666666666667
11720354_a_at,0.3766666666666667
11731293_at,0.3766666666666667
11719805_a_at,0.3766666666666667
11761573_x_at,0.3766666666666667
11739868_a_at,0.3766666666666667
11738589_at,0.3766666666666667
11757055_x_at,0.3766666666666667
11726028_a_at,0.3766666666666667
11738685_at,0.3766666666666667
11726023_a_at,0.3766666666666667
11738446_a_at,0.3766666666666667
11749509_a_at,0.3766666666666667
11718917_a_at,0.3766666666666667
11738338_at,0.3766666666666667
11761436_x_at,0.3766666666666667
11738709_at,0.3766666666666667
11756692_a_at,0.3766666666666667
11740076_a_at,0.3766666666666667
11731272_a_at,0.3766666666666667
11762251_at,0.3766666666666667
11740222_at,0.3766666666666667
11761249_x_at,0.3766666666666667
11761243_at,0.3766666666666667
11761662_a_at,0.3766666666666667
11737085_x_at,0.3766666666666667
11745092_a_at,0.3766666666666667
11757336_s_at,0.3766666666666667
11762642_at,0.3766666666666667
11761884_at,0.3766666666666667
11760529_x_at,0.3766666666666667
11739587_a_at,0.3766666666666667
11747781_a_at,0.3766666666666667
11751205_a_at,0.3766666666666667
11751007_a_at,0.3766666666666667
11715305_s_at,0.3766666666666667
11721242_s_at,0.3766666666666667
11740905_a_at,0.3766666666666667
11736631_a_at,0.3766666666666667
11747766_a_at,0.3766666666666667
11761820_at,0.3766666666666667
11728547_a_at,0.3766666666666667
11762564_at,0.3766666666666667
11744809_a_at,0.37666666666666665
11749160_a_at,0.37666666666666665
11715737_at,0.37666666666666665
11732753_a_at,0.37666666666666665
11747398_a_at,0.37666666666666665
11721420_a_at,0.37666666666666665
11759637_x_at,0.37666666666666665
11734480_at,0.37666666666666665
11744942_a_at,0.37666666666666665
11739818_at,0.37666666666666665
11746822_at,0.37666666666666665
11734602_x_at,0.37666666666666665
11720351_a_at,0.37666666666666665
11751248_a_at,0.37666666666666665
11733447_a_at,0.37666666666666665
11720436_a_at,0.37666666666666665
11723164_a_at,0.37666666666666665
11758253_s_at,0.37666666666666665
11737787_at,0.37666666666666665
11748888_a_at,0.37666666666666665
11720533_a_at,0.37666666666666665
11728394_a_at,0.37666666666666665
11716820_x_at,0.37666666666666665
11722685_s_at,0.37666666666666665
11762725_at,0.37666666666666665
11757168_at,0.37666666666666665
11734888_a_at,0.37666666666666665
11734467_at,0.37666666666666665
11759548_a_at,0.37666666666666665
11716326_a_at,0.37666666666666665
11733660_a_at,0.37666666666666665
11742290_at,0.37666666666666665
11731373_at,0.37666666666666665
11753314_a_at,0.37666666666666665
11763291_a_at,0.37666666666666665
11760476_at,0.37666666666666665
11738552_x_at,0.37666666666666665
11728496_a_at,0.37666666666666665
11756749_a_at,0.37666666666666665
11749835_x_at,0.37666666666666665
11736399_at,0.37666666666666665
11753470_a_at,0.37666666666666665
11761602_x_at,0.37666666666666665
11753498_at,0.37666666666666665
11723934_a_at,0.37666666666666665
11749264_a_at,0.37666666666666665
11739389_at,0.37666666666666665
11728729_at,0.37666666666666665
11751158_x_at,0.37666666666666665
11731204_a_at,0.37666666666666665
11715796_s_at,0.37666666666666665
11762267_at,0.37666666666666665
11717569_a_at,0.37666666666666665
11748192_x_at,0.37666666666666665
11740229_at,0.37666666666666665
11718835_x_at,0.37666666666666665
11756798_a_at,0.37666666666666665
11745843_a_at,0.37666666666666665
11753076_a_at,0.37666666666666665
11726471_a_at,0.37666666666666665
11747512_s_at,0.37666666666666665
11723460_a_at,0.37666666666666665
11732159_a_at,0.37666666666666665
11728841_a_at,0.37666666666666665
11743654_a_at,0.37666666666666665
11749575_at,0.37666666666666665
11760622_at,0.37666666666666665
11747989_a_at,0.37666666666666665
11747163_a_at,0.37666666666666665
11740711_a_at,0.37666666666666665
11760915_a_at,0.37666666666666665
11757550_x_at,0.37666666666666665
11739714_a_at,0.37666666666666665
11733311_a_at,0.37666666666666665
11727341_a_at,0.37666666666666665
11760847_at,0.37666666666666665
11733285_x_at,0.37666666666666665
11725635_a_at,0.37666666666666665
11720942_x_at,0.37666666666666665
11738974_at,0.37666666666666665
11728448_a_at,0.37666666666666665
11722261_at,0.37666666666666665
11752075_a_at,0.37666666666666665
11722235_a_at,0.37666666666666665
11737607_at,0.37666666666666665
11742707_a_at,0.37666666666666665
11737311_at,0.37666666666666665
11742693_a_at,0.37666666666666665
11747188_a_at,0.37666666666666665
11756444_a_at,0.37666666666666665
11742658_at,0.37666666666666665
11747318_a_at,0.37666666666666665
11741654_a_at,0.37666666666666665
11760782_at,0.37666666666666665
11746214_a_at,0.37666666666666665
11756773_a_at,0.37666666666666665
11721771_a_at,0.37666666666666665
11716222_a_at,0.37666666666666665
11750624_a_at,0.37666666666666665
11721145_s_at,0.37666666666666665
11750280_x_at,0.37666666666666665
11737510_at,0.37666666666666665
11760796_at,0.37666666666666665
11756898_a_at,0.37666666666666665
11744731_at,0.37666666666666665
11727763_a_at,0.3766666666666666
11720924_at,0.3766666666666666
11747229_a_at,0.3766666666666666
11746538_s_at,0.3766666666666666
11728655_at,0.37500000000000006
11751429_x_at,0.37500000000000006
11716707_a_at,0.375
11749535_a_at,0.375
11758852_at,0.375
11756038_x_at,0.375
11737400_s_at,0.375
11735743_at,0.375
11733253_a_at,0.375
11726211_at,0.375
11743243_a_at,0.375
11752786_a_at,0.375
11720881_a_at,0.375
11738264_x_at,0.375
11751599_x_at,0.375
11763453_at,0.375
11733937_x_at,0.375
11737795_a_at,0.375
11717207_x_at,0.375
11753344_a_at,0.37499999999999994
11753787_x_at,0.37499999999999994
11760431_a_at,0.3733333333333334
11737283_a_at,0.3733333333333334
11719522_at,0.3733333333333334
11751718_a_at,0.3733333333333334
11747552_a_at,0.3733333333333334
11731123_a_at,0.3733333333333334
11751849_a_at,0.3733333333333334
11743710_a_at,0.3733333333333334
11748923_a_at,0.3733333333333334
11738297_at,0.3733333333333334
11751255_a_at,0.3733333333333334
11729321_s_at,0.3733333333333334
11739374_at,0.3733333333333334
11759774_at,0.3733333333333334
11753089_a_at,0.3733333333333334
11740934_a_at,0.3733333333333334
11715775_a_at,0.3733333333333334
11743250_a_at,0.3733333333333334
11736955_a_at,0.3733333333333334
11719685_at,0.3733333333333334
11727075_at,0.3733333333333334
11736653_at,0.3733333333333334
11718553_at,0.3733333333333334
11720887_at,0.3733333333333334
11747022_a_at,0.3733333333333334
11735058_a_at,0.3733333333333334
11740843_a_at,0.3733333333333334
11722675_at,0.3733333333333334
11756906_x_at,0.3733333333333334
11743868_s_at,0.3733333333333334
11734525_a_at,0.3733333333333334
11740336_a_at,0.3733333333333334
11730701_at,0.3733333333333334
11752106_x_at,0.3733333333333334
11735435_a_at,0.3733333333333334
11749903_s_at,0.3733333333333334
11753706_a_at,0.3733333333333334
11733159_a_at,0.3733333333333334
11760859_x_at,0.3733333333333334
11763571_at,0.37333333333333335
11739589_at,0.37333333333333335
11719650_a_at,0.37333333333333335
11733665_a_at,0.37333333333333335
11742502_at,0.37333333333333335
11763481_at,0.37333333333333335
11730738_a_at,0.37333333333333335
11728406_x_at,0.37333333333333335
11730582_a_at,0.37333333333333335
11761744_at,0.37333333333333335
11724181_at,0.37333333333333335
11753744_a_at,0.37333333333333335
11753831_x_at,0.37333333333333335
11742560_at,0.37333333333333335
11745694_x_at,0.37333333333333335
11746085_at,0.37333333333333335
11743029_a_at,0.37333333333333335
11732539_a_at,0.37333333333333335
11731155_at,0.37333333333333335
11724152_a_at,0.37333333333333335
11738695_a_at,0.37333333333333335
11758952_at,0.37333333333333335
11715727_s_at,0.37333333333333335
11755488_a_at,0.37333333333333335
11751246_a_at,0.37333333333333335
11726707_x_at,0.37333333333333335
11735947_x_at,0.37333333333333335
11763761_a_at,0.37333333333333335
11762817_at,0.37333333333333335
11735724_a_at,0.37333333333333335
11735707_x_at,0.37333333333333335
11751779_a_at,0.37333333333333335
11755213_a_at,0.37333333333333335
11735568_at,0.37333333333333335
11747171_a_at,0.37333333333333335
11744685_a_at,0.37333333333333335
11725593_s_at,0.37333333333333335
11726360_a_at,0.37333333333333335
11760034_at,0.37333333333333335
11727250_at,0.37333333333333335
11722310_a_at,0.37333333333333335
11757210_x_at,0.37333333333333335
11737338_a_at,0.37333333333333335
11733758_a_at,0.37333333333333335
11721083_x_at,0.37333333333333335
11762771_at,0.37333333333333335
11750480_a_at,0.37333333333333335
11747413_a_at,0.37333333333333335
11736363_s_at,0.37333333333333335
11736343_x_at,0.37333333333333335
11751282_x_at,0.37333333333333335
11751298_a_at,0.37333333333333335
11741203_a_at,0.37333333333333335
11727703_at,0.37333333333333335
11760521_at,0.37333333333333335
11751369_a_at,0.37333333333333335
11747637_a_at,0.37333333333333335
11751402_a_at,0.37333333333333335
11760367_x_at,0.37333333333333335
11727576_x_at,0.37333333333333335
11741307_a_at,0.37333333333333335
11760629_at,0.37333333333333335
11721279_x_at,0.37333333333333335
11718298_a_at,0.37333333333333335
11721725_at,0.37333333333333335
11731079_s_at,0.37333333333333335
11735227_at,0.37333333333333335
11762985_a_at,0.37333333333333335
11752812_x_at,0.37333333333333335
11752302_a_at,0.37333333333333335
11752845_a_at,0.37333333333333335
11761244_a_at,0.37333333333333335
11740285_at,0.37333333333333335
11753040_a_at,0.37333333333333335
11761336_at,0.37333333333333335
11718832_a_at,0.37333333333333335
11726906_x_at,0.37333333333333335
11717259_a_at,0.37333333333333335
11726879_at,0.37333333333333335
11761470_x_at,0.37333333333333335
11753236_a_at,0.37333333333333335
11733885_a_at,0.37333333333333335
11738562_a_at,0.37333333333333335
11728788_at,0.37333333333333335
11716969_a_at,0.37333333333333335
11755554_a_at,0.37333333333333335
11742089_at,0.37333333333333335
11749946_a_at,0.37333333333333335
11720350_a_at,0.37333333333333335
11754741_x_at,0.37333333333333335
11735099_a_at,0.37333333333333335
11759916_at,0.37333333333333335
11759911_at,0.37333333333333335
11755913_a_at,0.37333333333333335
11722560_a_at,0.37333333333333335
11737681_a_at,0.37333333333333335
11739479_a_at,0.37333333333333335
11722727_s_at,0.37333333333333335
11734756_at,0.37333333333333335
11734747_a_at,0.37333333333333335
11739472_a_at,0.37333333333333335
11737835_at,0.37333333333333335
11743642_s_at,0.37333333333333335
11737925_x_at,0.37333333333333335
11758432_s_at,0.3733333333333333
11758367_s_at,0.3733333333333333
11746068_a_at,0.3733333333333333
11732388_at,0.3733333333333333
11763734_at,0.3733333333333333
11758379_s_at,0.3733333333333333
11754395_a_at,0.3733333333333333
11741603_a_at,0.3733333333333333
11732755_x_at,0.3733333333333333
11720776_a_at,0.3733333333333333
11762307_a_at,0.3733333333333333
11737895_x_at,0.3733333333333333
11737822_a_at,0.3733333333333333
11761142_at,0.3733333333333333
11737810_at,0.3733333333333333
11750152_a_at,0.3733333333333333
11737453_a_at,0.3733333333333333
11718460_at,0.3733333333333333
11761415_at,0.3733333333333333
11737347_a_at,0.3733333333333333
11720896_at,0.3733333333333333
11747903_a_at,0.3733333333333333
11750622_a_at,0.3733333333333333
11718396_x_at,0.3733333333333333
11721043_at,0.3733333333333333
11721178_a_at,0.3733333333333333
11762293_a_at,0.3733333333333333
11738309_at,0.3733333333333333
11758818_at,0.3733333333333333
11761693_at,0.3733333333333333
11748692_a_at,0.3733333333333333
11739532_a_at,0.3733333333333333
11719319_a_at,0.3733333333333333
11739151_a_at,0.3733333333333333
11719231_a_at,0.3733333333333333
11749043_a_at,0.3733333333333333
11762039_at,0.3733333333333333
11762049_at,0.3733333333333333
11739984_a_at,0.3733333333333333
11719764_s_at,0.3733333333333333
11738675_at,0.3733333333333333
11762093_at,0.3733333333333333
11761600_x_at,0.3733333333333333
11749335_x_at,0.3733333333333333
11738479_at,0.3733333333333333
11718953_a_at,0.3733333333333333
11721222_s_at,0.3733333333333333
11740914_at,0.3733333333333333
11740927_at,0.3733333333333333
11742256_a_at,0.3733333333333333
11734471_at,0.3733333333333333
11759621_at,0.3733333333333333
11734414_at,0.3733333333333333
11723389_a_at,0.3733333333333333
11723410_a_at,0.3733333333333333
11723485_at,0.3733333333333333
11742247_a_at,0.3733333333333333
11742294_at,0.3733333333333333
11751183_s_at,0.3733333333333333
11733742_a_at,0.3733333333333333
11746467_a_at,0.3733333333333333
11733572_at,0.3733333333333333
11742459_a_at,0.3733333333333333
11753856_a_at,0.3733333333333333
11724422_a_at,0.3733333333333333
11758946_at,0.3733333333333333
11746803_s_at,0.3733333333333333
11722969_s_at,0.3733333333333333
11742051_at,0.3733333333333333
11759699_at,0.3733333333333333
11762720_at,0.3733333333333333
11735973_at,0.3733333333333333
11762761_a_at,0.3733333333333333
11735915_a_at,0.3733333333333333
11751703_a_at,0.3733333333333333
11760193_at,0.3733333333333333
11752059_a_at,0.3733333333333333
11735426_at,0.3733333333333333
11741738_x_at,0.3733333333333333
11752147_a_at,0.3733333333333333
11735268_s_at,0.3733333333333333
11762986_at,0.3733333333333333
11722537_at,0.3733333333333333
11722704_a_at,0.3733333333333333
11752616_x_at,0.3733333333333333
11731199_at,0.3733333333333333
11752710_x_at,0.3733333333333333
11729327_a_at,0.3733333333333333
11729132_a_at,0.3733333333333333
11764217_at,0.3733333333333333
11744447_a_at,0.3733333333333333
11715192_s_at,0.3733333333333333
11745549_a_at,0.3733333333333333
11743876_at,0.3733333333333333
11745363_at,0.3733333333333333
11729185_at,0.3733333333333333
11729856_at,0.3733333333333333
11731102_a_at,0.3733333333333333
11726976_at,0.3733333333333333
11764213_at,0.3733333333333333
11728962_at,0.3733333333333333
11743985_s_at,0.3733333333333333
11756122_s_at,0.3733333333333333
11729993_at,0.3733333333333333
11755700_a_at,0.3733333333333333
11715123_s_at,0.3733333333333333
11726802_a_at,0.3733333333333333
11764139_at,0.3733333333333333
11744398_a_at,0.3733333333333333
11748865_a_at,0.3716666666666667
11729365_at,0.3716666666666667
11759998_x_at,0.3716666666666667
11736479_s_at,0.3716666666666667
11716980_a_at,0.3716666666666667
11739679_a_at,0.3716666666666667
11738700_at,0.3716666666666667
11757835_s_at,0.3716666666666667
11718802_a_at,0.3716666666666667
11745588_at,0.37166666666666665
11750479_a_at,0.37166666666666665
11727544_a_at,0.37166666666666665
11758937_at,0.37166666666666665
11763234_at,0.37166666666666665
11742632_at,0.37166666666666665
11733449_at,0.37166666666666665
11760391_at,0.37166666666666665
11759603_at,0.37166666666666665
11750774_x_at,0.37166666666666665
11754380_a_at,0.3716666666666666
11718748_at,0.3700000000000001
11721743_a_at,0.3700000000000001
11764168_at,0.37000000000000005
11715180_s_at,0.37000000000000005
11748759_x_at,0.37000000000000005
11747663_a_at,0.37000000000000005
11716572_s_at,0.37000000000000005
11762704_x_at,0.37000000000000005
11753372_x_at,0.37000000000000005
11737397_at,0.37000000000000005
11741934_a_at,0.37000000000000005
11735819_a_at,0.37000000000000005
11738172_x_at,0.37000000000000005
11723859_a_at,0.37000000000000005
11724380_a_at,0.37000000000000005
11731734_a_at,0.37000000000000005
11715403_a_at,0.37000000000000005
11737632_at,0.37000000000000005
11736790_x_at,0.37000000000000005
11759972_at,0.37000000000000005
11753874_x_at,0.37000000000000005
11738910_at,0.37000000000000005
11760409_at,0.37000000000000005
11762446_x_at,0.37000000000000005
11754305_a_at,0.37000000000000005
11719994_a_at,0.37000000000000005
11740754_a_at,0.37000000000000005
11741976_at,0.37000000000000005
11760469_at,0.37000000000000005
11731277_a_at,0.37000000000000005
11727780_a_at,0.37000000000000005
11751814_a_at,0.37000000000000005
11762082_at,0.37000000000000005
11754150_at,0.37000000000000005
11736355_at,0.37000000000000005
11749913_a_at,0.37000000000000005
11760170_x_at,0.37000000000000005
11726954_at,0.37000000000000005
11735987_at,0.37000000000000005
11754667_a_at,0.37000000000000005
11753711_x_at,0.37000000000000005
11744714_at,0.37000000000000005
11760453_x_at,0.37000000000000005
11762623_at,0.37000000000000005
11747960_x_at,0.37000000000000005
11742539_at,0.37
11741860_a_at,0.37
11748556_a_at,0.37
11730639_at,0.37
11761714_at,0.37
11755930_a_at,0.37
11720862_at,0.37
11724214_a_at,0.37
11733491_a_at,0.37
11751561_a_at,0.37
11733362_at,0.37
11758462_s_at,0.37
11760698_at,0.37
11717934_at,0.37
11729421_x_at,0.37
11749006_a_at,0.37
11763421_a_at,0.37
11737442_x_at,0.37
11730620_a_at,0.37
11752324_a_at,0.37
11735885_a_at,0.37
11751612_a_at,0.37
11733430_a_at,0.37
11744371_s_at,0.37
11735859_at,0.37
11739709_a_at,0.37
11760916_at,0.37
11732095_a_at,0.37
11732122_at,0.37
11732130_x_at,0.37
11740596_a_at,0.37
11759060_at,0.37
11715745_a_at,0.37
11749462_x_at,0.37
11749442_x_at,0.37
11744720_a_at,0.37
11753844_x_at,0.37
11750833_a_at,0.37
11745625_a_at,0.37
11758520_s_at,0.37
11735216_a_at,0.37
11763985_at,0.37
11721914_a_at,0.37
11755994_a_at,0.37
11735513_at,0.37
11758821_x_at,0.37
11763524_a_at,0.37
11760078_x_at,0.37
11750682_a_at,0.37
11756814_a_at,0.37
11732914_at,0.37
11724662_a_at,0.37
11751805_a_at,0.37
11737264_at,0.37
11729997_a_at,0.37
11732507_a_at,0.37
11746228_a_at,0.37
11741723_x_at,0.37
11744039_a_at,0.37
11747243_x_at,0.37
11732896_a_at,0.37
11738682_x_at,0.37
11719075_s_at,0.37
11737198_at,0.37
11738704_at,0.37
11719790_a_at,0.37
11745251_a_at,0.37
11754174_a_at,0.37
11763971_at,0.37
11727281_a_at,0.37
11760095_x_at,0.37
11739827_a_at,0.37
11748461_x_at,0.37
11751949_x_at,0.37
11731180_s_at,0.37
11726497_at,0.37
11717847_a_at,0.37
11720941_at,0.37
11732478_s_at,0.37
11743155_a_at,0.37
11749287_a_at,0.37
11758975_s_at,0.37
11720749_a_at,0.37
11749051_a_at,0.37
11750741_a_at,0.37
11732310_a_at,0.37
11760728_x_at,0.37
11729373_a_at,0.37
11738891_at,0.37
11728210_a_at,0.37
11732253_x_at,0.37
11725225_at,0.37
11761700_a_at,0.37
11759978_at,0.37
11753900_x_at,0.37
11725252_at,0.37
11735261_a_at,0.37
11757992_s_at,0.37
11738563_at,0.37
11747813_a_at,0.37
11739882_a_at,0.37
11741584_a_at,0.37
11749097_a_at,0.37
11715288_s_at,0.37
11760869_x_at,0.37
11716704_at,0.37
11761675_at,0.37
11717673_a_at,0.37
11761566_at,0.37
11747810_a_at,0.37
11760206_at,0.37
11753967_a_at,0.37
11745696_a_at,0.37
11752192_x_at,0.37
11747747_a_at,0.37
11716690_x_at,0.37
11730607_at,0.37
11742295_x_at,0.37
11759383_at,0.37
11736640_a_at,0.37
11734482_at,0.37
11725877_a_at,0.37
11758242_s_at,0.37
11734135_at,0.37
11743652_a_at,0.37
11718662_s_at,0.37
11757116_x_at,0.37
11751267_a_at,0.37
11755728_a_at,0.37
11761305_at,0.37
11725910_a_at,0.37
11741145_a_at,0.37
11750114_a_at,0.37
11753316_a_at,0.37
11762670_at,0.37
11736186_a_at,0.37
11759755_x_at,0.37
11721631_a_at,0.37
11720110_at,0.37
11736723_a_at,0.37
11746398_a_at,0.37
11730508_s_at,0.37
11763916_at,0.37
11745863_a_at,0.37
11762245_a_at,0.37
11722947_at,0.37
11737699_a_at,0.37
11721382_at,0.37
11727734_at,0.37
11734009_a_at,0.37
11752890_a_at,0.37
11731387_at,0.37
11755856_a_at,0.37
11730412_a_at,0.37
11743794_a_at,0.37
11736456_at,0.37
11763194_at,0.37
11721449_a_at,0.37
11734260_a_at,0.37
11719338_s_at,0.37
11717295_s_at,0.37
11736535_s_at,0.37
11745160_s_at,0.37
11746697_a_at,0.37
11734288_x_at,0.37
11755200_a_at,0.37
11726182_at,0.37
11740315_at,0.37
11764084_at,0.37
11726124_at,0.37
11737806_a_at,0.37
11753010_x_at,0.37
11729558_a_at,0.37
11731103_a_at,0.37
11726953_at,0.37
11742157_at,0.37
11755085_x_at,0.37
11737917_at,0.37
11751223_a_at,0.37
11741065_a_at,0.37
11742243_a_at,0.37
11729508_a_at,0.37
11738015_a_at,0.37
11742239_a_at,0.37
11743769_a_at,0.37
11751123_a_at,0.37
11715115_s_at,0.37
11762238_a_at,0.37
11719536_at,0.37
11715121_s_at,0.37
11742446_s_at,0.37
11729115_a_at,0.37
11737549_at,0.37
11736826_at,0.37
11738269_a_at,0.37
11720686_at,0.37
11743984_a_at,0.37
11746931_a_at,0.37
11751441_a_at,0.37
11763053_a_at,0.37
11763709_x_at,0.37
11752533_a_at,0.37
11729845_at,0.37
11749653_a_at,0.37
11742406_x_at,0.37
11749582_a_at,0.37
11759861_at,0.37
11754784_x_at,0.37
11736889_a_at,0.37
11759893_at,0.37
11721256_a_at,0.37
11722521_at,0.37
11733533_at,0.37
11763677_at,0.37
11753692_x_at,0.37
11762546_at,0.37
11750946_x_at,0.37
11752430_s_at,0.37
11726378_a_at,0.37
11749548_a_at,0.37
11737522_a_at,0.37
11759147_at,0.37
11741897_a_at,0.37
11718247_a_at,0.37
11755908_s_at,0.37
11748607_a_at,0.37
11748824_a_at,0.37
11716289_a_at,0.37
11733682_at,0.37
11727592_x_at,0.37
11722756_at,0.37
11733778_x_at,0.37
11755550_a_at,0.37
11752581_x_at,0.37
11737633_at,0.37
11734688_at,0.37
11740903_a_at,0.37
11737643_at,0.37
11761388_at,0.37
11740125_x_at,0.37
11745334_a_at,0.37
11762737_at,0.37
11762370_x_at,0.37
11726240_a_at,0.37
11752553_a_at,0.37
11753540_a_at,0.37
11763728_a_at,0.37
11725612_x_at,0.37
11737670_a_at,0.36999999999999994
11719578_x_at,0.36999999999999994
11727663_a_at,0.36999999999999994
11758618_s_at,0.3683333333333334
11735020_a_at,0.3683333333333334
11733008_a_at,0.3683333333333334
11739063_at,0.3683333333333334
11752985_a_at,0.36833333333333335
11725871_a_at,0.36833333333333335
11750978_a_at,0.36833333333333335
11716672_x_at,0.36833333333333335
11721091_a_at,0.36833333333333335
11731212_x_at,0.36833333333333335
11728011_at,0.36833333333333335
11721598_a_at,0.36833333333333335
11742431_a_at,0.36833333333333335
11751383_a_at,0.36833333333333335
11732882_a_at,0.36833333333333335
11734246_a_at,0.36833333333333335
11764289_x_at,0.3683333333333333
11742467_a_at,0.3683333333333333
11732931_at,0.3683333333333333
11734399_a_at,0.3683333333333333
11763397_at,0.3683333333333333
11761527_a_at,0.3683333333333333
11759284_at,0.3683333333333333
11755740_a_at,0.3683333333333333
11727076_x_at,0.3683333333333333
11723435_s_at,0.3683333333333333
11737139_a_at,0.3683333333333333
11726465_a_at,0.3683333333333333
11762244_at,0.36666666666666675
11740734_a_at,0.36666666666666675
11732055_s_at,0.3666666666666667
11733408_a_at,0.3666666666666667
11748359_s_at,0.3666666666666667
11748202_a_at,0.3666666666666667
11755337_a_at,0.3666666666666667
11734055_a_at,0.3666666666666667
11750828_a_at,0.3666666666666667
11744899_a_at,0.3666666666666667
11738104_a_at,0.3666666666666667
11747362_x_at,0.3666666666666667
11737408_a_at,0.3666666666666667
11763818_x_at,0.3666666666666667
11729427_a_at,0.3666666666666667
11742317_x_at,0.3666666666666667
11732051_at,0.3666666666666667
11715480_x_at,0.3666666666666667
11738421_at,0.3666666666666667
11735906_a_at,0.3666666666666667
11715311_s_at,0.3666666666666667
11725848_x_at,0.3666666666666667
11744347_a_at,0.3666666666666667
11759913_a_at,0.3666666666666667
11753767_a_at,0.3666666666666667
11717471_at,0.3666666666666667
11745864_x_at,0.3666666666666667
11748962_a_at,0.3666666666666667
