Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11721202_at,5,0.888888888888889,0.6074074074074074,0.48967389277150847,0.75
11746099_a_at,5,0.888888888888889,0.888888888888889,0.1228379551983481,0.75
11757534_s_at,5,0.888888888888889,0.7333333333333334,0.36042194446527004,0.75
11752814_s_at,5,0.888888888888889,0.725925925925926,0.4112612338515944,0.75
11738800_a_at,5,0.888888888888889,0.7925925925925926,0.1787780501651432,0.75
11719150_a_at,5,0.888888888888889,0.6074074074074074,0.4555706110128876,0.75
11733258_a_at,5,0.888888888888889,0.6925925925925926,0.34035807820467107,0.75
11723528_s_at,5,0.888888888888889,0.7814814814814814,0.2358477107397477,0.75
11719844_at,5,0.888888888888889,0.8666666666666666,0.18257418583505536,0.5
11716626_at,5,0.888888888888889,0.6444444444444445,0.4540625942600567,0.5
11746459_a_at,5,0.888888888888889,0.6518518518518519,0.4154096264536282,0.25
11763266_at,5,0.888888888888889,0.7481481481481481,0.42342259517119407,0.25
11751894_x_at,5,0.888888888888889,0.6481481481481481,0.43822813208145306,0.25
11721870_s_at,5,0.888888888888889,0.7925925925925926,0.24927879511798282,0.25
11720785_a_at,5,0.888888888888889,0.7296296296296296,0.35946920173484237,0.25
11715716_at,5,0.888888888888889,0.6592592592592592,0.42825450428332623,0.25
11722348_a_at,5,0.888888888888889,0.7703703703703704,0.21340533764278422,0.25
11740302_a_at,5,0.888888888888889,0.6444444444444445,0.4540625942600567,0.25
11718195_a_at,5,0.888888888888889,0.6296296296296297,0.4633331853035853,0.25
11738523_a_at,5,0.888888888888889,0.8962962962962964,0.07124216319137536,0.25
11715880_a_at,5,0.888888888888889,0.7037037037037038,0.3098740839015095,0.25
11745687_a_at,5,0.888888888888889,0.6518518518518519,0.4112612338515944,0.25
11720585_a_at,5,0.888888888888889,0.7407407407407407,0.37221761559706995,0.25
11740560_x_at,5,0.888888888888889,0.7777777777777779,0.2734226492635815,0.25
11724820_a_at,5,0.888888888888889,0.8555555555555555,0.2063797291222968,0.25
11716698_s_at,5,0.888888888888889,0.7555555555555556,0.2852092341952364,0.25
11715531_at,5,0.888888888888889,0.6518518518518518,0.4154096264536282,0.25
11723425_at,5,0.888888888888889,0.7851851851851852,0.23040490392586355,0.25
11715936_x_at,5,0.888888888888889,0.674074074074074,0.38167920082928153,0.25
11731465_a_at,5,0.8888888888888888,0.7925925925925925,0.23365644882351858,0.75
11731024_s_at,5,0.8888888888888888,0.711111111111111,0.4201704533597564,0.75
11755506_a_at,5,0.8888888888888888,0.5777777777777777,0.48048329578754784,0.75
11727593_a_at,5,0.8888888888888888,0.6481481481481481,0.4128425335112584,0.75
11726276_at,5,0.8888888888888888,0.711111111111111,0.3632651803033845,0.6666666666666666
11758281_s_at,5,0.8888888888888888,0.8,0.1825741858350553,0.6666666666666666
11757879_s_at,5,0.8888888888888888,0.7555555555555556,0.25201519757339264,0.5833333333333334
11728265_a_at,5,0.8888888888888888,0.6592592592592592,0.3923129682034181,0.4166666666666667
11758690_s_at,5,0.8888888888888888,0.7333333333333334,0.3388433484883757,0.25
11720345_a_at,5,0.8888888888888888,0.7111111111111111,0.33064761660245395,0.25
11716931_at,5,0.8888888888888888,0.7481481481481481,0.29906117389905706,0.25
11731023_a_at,5,0.8888888888888888,0.7777777777777778,0.29513661945387454,0.25
11727138_a_at,5,0.8888888888888888,0.7111111111111111,0.31470586349997043,0.25
11745428_a_at,5,0.8888888888888888,0.8296296296296296,0.08526566246830625,0.25
11744215_at,5,0.8703703703703705,0.6777777777777778,0.4173040392563895,0.75
11726381_a_at,5,0.8703703703703705,0.7407407407407407,0.2811523416794255,0.4166666666666667
11720998_a_at,5,0.8518518518518519,0.6185185185185185,0.4246357270483385,0.75
11757642_a_at,5,0.8518518518518519,0.6074074074074074,0.38720977892400377,0.75
11721834_a_at,5,0.8518518518518519,0.762962962962963,0.33188987877362747,0.75
11732180_a_at,5,0.8518518518518519,0.6888888888888889,0.3836507900023277,0.75
11723400_a_at,5,0.8518518518518519,0.6888888888888889,0.41951699969315914,0.75
11723401_x_at,5,0.8518518518518519,0.6814814814814815,0.42196223314447745,0.75
11757926_s_at,5,0.8518518518518519,0.8444444444444444,0.1239496335606038,0.75
11745364_a_at,5,0.8518518518518519,0.8148148148148149,0.23715274953454996,0.75
11763456_x_at,5,0.8518518518518519,0.6703703703703704,0.333436198120023,0.75
11754170_a_at,5,0.8518518518518519,0.6074074074074074,0.448744629062547,0.75
11722609_a_at,5,0.8518518518518519,0.8,0.1400568177865854,0.75
11744156_a_at,5,0.8518518518518519,0.6518518518518519,0.3782495239018307,0.75
11753963_x_at,5,0.8518518518518519,0.7703703703703704,0.29906117389905706,0.75
11753902_a_at,5,0.8518518518518519,0.6,0.3966595773478604,0.75
11739467_a_at,5,0.8518518518518519,0.5333333333333334,0.487568362481897,0.75
11757934_at,5,0.8518518518518519,0.725925925925926,0.2465120191450924,0.75
11720335_s_at,5,0.8518518518518519,0.7925925925925925,0.22467779093486073,0.75
11749054_x_at,5,0.8518518518518519,0.6814814814814815,0.3836507900023277,0.75
11741275_a_at,5,0.8518518518518519,0.8148148148148149,0.16563466499998442,0.75
11725406_a_at,5,0.8518518518518519,0.7962962962962964,0.1373370090202901,0.75
11742723_a_at,5,0.8518518518518519,0.6888888888888889,0.37092550988308987,0.75
11752331_s_at,5,0.8518518518518519,0.6074074074074074,0.4740162001711454,0.75
11741316_x_at,5,0.8518518518518519,0.6296296296296297,0.4157397096415491,0.75
11722099_at,5,0.8518518518518519,0.6296296296296297,0.4222871944811622,0.75
11760183_at,5,0.8518518518518519,0.6444444444444445,0.3764318799191678,0.75
11747804_s_at,5,0.8518518518518519,0.7111111111111111,0.4035167762952548,0.75
11724809_at,5,0.8518518518518519,0.7222222222222222,0.3595645896101407,0.75
11758990_x_at,5,0.8518518518518519,0.6222222222222222,0.4234225951711941,0.75
11730394_at,5,0.8518518518518519,0.7555555555555555,0.15843888619412913,0.6666666666666666
11744886_a_at,5,0.8518518518518519,0.7518518518518519,0.2944386209533598,0.6666666666666666
11721220_s_at,5,0.8518518518518519,0.7185185185185186,0.3490138959819184,0.5
11728267_s_at,5,0.8518518518518519,0.6444444444444445,0.4433628815302346,0.5
11718320_at,5,0.8518518518518519,0.762962962962963,0.27666443551086073,0.4166666666666667
11725981_at,5,0.8518518518518519,0.8666666666666666,0.061974816780301895,0.4166666666666667
11717496_a_at,5,0.8518518518518519,0.5925925925925926,0.39108726077671996,0.3333333333333333
11763423_x_at,5,0.8518518518518519,0.6222222222222222,0.38525640367246944,0.3333333333333333
11716841_at,5,0.8518518518518519,0.7037037037037037,0.39975987305412786,0.3333333333333333
11715532_a_at,5,0.8518518518518519,0.8111111111111111,0.1285670737608132,0.3333333333333333
11728207_a_at,5,0.8518518518518519,0.5703703703703704,0.5068799637666086,0.25
11727947_at,5,0.8518518518518519,0.7851851851851852,0.28974232912011777,0.25
11741091_a_at,5,0.8518518518518519,0.6370370370370371,0.43540183732401755,0.25
11730501_a_at,5,0.8518518518518519,0.6148148148148148,0.46451591392927843,0.25
11750199_a_at,5,0.8518518518518519,0.5481481481481482,0.5019850854986632,0.25
11723311_a_at,5,0.8518518518518519,0.7333333333333334,0.3966595773478604,0.25
11716073_a_at,5,0.8518518518518519,0.6222222222222222,0.4234225951711941,0.25
11717223_a_at,5,0.8518518518518519,0.6814814814814815,0.28400428907675274,0.25
11715503_a_at,5,0.8518518518518519,0.7333333333333334,0.35466709984812184,0.25
11748140_s_at,5,0.8518518518518519,0.7481481481481482,0.24900350094772758,0.25
11741047_a_at,5,0.8518518518518519,0.6296296296296295,0.4192307934322878,0.25
11763351_at,5,0.8518518518518519,0.7555555555555556,0.23945525741103132,0.25
11719249_at,5,0.8518518518518519,0.6074074074074074,0.4386974109581048,0.25
11722143_at,5,0.8518518518518519,0.7185185185185186,0.3213910096283946,0.25
11731798_a_at,5,0.8518518518518519,0.7111111111111111,0.4060583725530591,0.25
11718924_a_at,5,0.8518518518518519,0.8592592592592594,0.10277360685564152,0.25
11721342_a_at,5,0.8518518518518519,0.7666666666666667,0.20184335693983277,0.25
11730465_at,5,0.8518518518518519,0.6370370370370371,0.3905607800433798,0.25
11742700_s_at,5,0.8518518518518519,0.7333333333333334,0.31251886088487385,0.25
11755009_s_at,5,0.8333333333333334,0.7,0.3823076275527968,0.75
11718990_x_at,5,0.8333333333333334,0.6111111111111112,0.4078280656582452,0.75
11746014_s_at,5,0.8333333333333334,0.662962962962963,0.33701668640229115,0.75
11742811_at,5,0.8333333333333334,0.6333333333333334,0.39596732624901027,0.25
11725043_a_at,5,0.8333333333333333,0.7296296296296296,0.39536061224838914,0.25
11761525_a_at,5,0.8333333333333333,0.7296296296296296,0.25106084933455297,0.25
11724997_a_at,5,0.8333333333333333,0.611111111111111,0.4386192326787782,0.25
11718472_s_at,5,0.8148148148148149,0.5851851851851853,0.45542003404264886,0.75
11727513_at,5,0.8148148148148149,0.6740740740740742,0.38525640367246944,0.75
11739989_a_at,5,0.8148148148148149,0.8148148148148149,0.20116260168889286,0.75
11721661_a_at,5,0.8148148148148149,0.5259259259259259,0.41606953096247756,0.75
11740208_x_at,5,0.8148148148148149,0.762962962962963,0.18993898377715682,0.75
11754218_a_at,5,0.8148148148148149,0.7333333333333334,0.2861695373641757,0.75
11759568_at,5,0.8148148148148149,0.6962962962962964,0.2517428958217249,0.75
11716993_a_at,5,0.8148148148148149,0.6740740740740742,0.29906117389905706,0.75
11755072_a_at,5,0.8148148148148149,0.7481481481481482,0.32856674246247225,0.75
11744440_s_at,5,0.8148148148148149,0.7555555555555556,0.24088314876309777,0.75
11737592_at,5,0.8148148148148149,0.6888888888888889,0.3480299247654373,0.75
11716810_a_at,5,0.8148148148148149,0.8296296296296297,0.14005681778658546,0.75
11717209_s_at,5,0.8148148148148149,0.6518518518518519,0.38365079000232766,0.75
11715484_a_at,5,0.8148148148148149,0.837037037037037,0.06728111897994422,0.75
11739574_x_at,5,0.8148148148148149,0.5555555555555556,0.3866780188485389,0.75
11764146_s_at,5,0.8148148148148149,0.6074074074074074,0.4418131987687896,0.75
11719547_at,5,0.8148148148148149,0.7444444444444445,0.2192705202313435,0.75
11718427_s_at,5,0.8148148148148149,0.725925925925926,0.3015733775677375,0.75
11744950_s_at,5,0.8148148148148149,0.5925925925925927,0.3928371006591931,0.75
11745751_a_at,5,0.8148148148148149,0.5851851851851853,0.40266601259042617,0.75
11719554_at,5,0.8148148148148149,0.6,0.4338237174621133,0.75
11724821_a_at,5,0.8148148148148149,0.5703703703703704,0.49246726336576774,0.75
11759643_at,5,0.8148148148148149,0.8148148148148149,0.14103283529377608,0.75
11728427_at,5,0.8148148148148149,0.6370370370370371,0.43932233636173956,0.75
11736193_a_at,5,0.8148148148148149,0.6740740740740742,0.32856674246247225,0.75
11717266_s_at,5,0.8148148148148149,0.7555555555555555,0.1935163033720464,0.75
11716155_s_at,5,0.8148148148148149,0.5851851851851853,0.41606953096247756,0.75
11723402_a_at,5,0.8148148148148149,0.6444444444444445,0.31709414508154066,0.75
11715578_s_at,5,0.8148148148148149,0.6,0.4094226253462364,0.6666666666666666
11722615_s_at,5,0.8148148148148149,0.7703703703703704,0.1287003729918078,0.6666666666666666
11734067_a_at,5,0.8148148148148149,0.7703703703703704,0.22129435920429116,0.6666666666666666
11735249_x_at,5,0.8148148148148149,0.6814814814814815,0.37277000415070016,0.5833333333333334
11719744_at,5,0.8148148148148149,0.6222222222222222,0.3211775316841304,0.5833333333333334
11754930_x_at,5,0.8148148148148149,0.7407407407407408,0.21114359724058113,0.5833333333333334
11751526_a_at,5,0.8148148148148149,0.5111111111111112,0.4501181067383509,0.5833333333333334
11718761_a_at,5,0.8148148148148149,0.6740740740740742,0.3679550876154013,0.5
11735713_x_at,5,0.8148148148148149,0.562962962962963,0.46950927304579887,0.5
11749052_a_at,5,0.8148148148148149,0.711111111111111,0.2861695373641757,0.5
11717559_a_at,5,0.8148148148148149,0.7333333333333334,0.20184335693983274,0.5
11751399_x_at,5,0.8148148148148149,0.6074074074074074,0.4178788950390618,0.5
11715524_a_at,5,0.8148148148148149,0.6592592592592593,0.37074055574050957,0.5
11736017_s_at,5,0.8148148148148149,0.8444444444444444,0.10277360685564155,0.4166666666666667
11718407_a_at,5,0.8148148148148149,0.7851851851851852,0.10277360685564156,0.4166666666666667
11725056_a_at,5,0.8148148148148149,0.6962962962962963,0.3861455264882479,0.3333333333333333
11742717_a_at,5,0.8148148148148149,0.7703703703703704,0.2531014750114058,0.3333333333333333
11722258_at,5,0.8148148148148149,0.5777777777777778,0.4011300908611054,0.3333333333333333
11717726_s_at,5,0.8148148148148149,0.7925925925925926,0.17877805016514328,0.3333333333333333
11740935_s_at,5,0.8148148148148149,0.5703703703703704,0.44413569522729685,0.25
11724810_at,5,0.8148148148148149,0.7407407407407408,0.32814898419758054,0.25
11717946_x_at,5,0.8148148148148149,0.5555555555555556,0.47862399938222544,0.25
11716046_a_at,5,0.8148148148148149,0.5925925925925927,0.38221791556574625,0.25
11754361_s_at,5,0.8148148148148149,0.725925925925926,0.31709414508154066,0.25
11719497_at,5,0.8148148148148149,0.6148148148148149,0.42439337809277683,0.25
11738807_s_at,5,0.8148148148148149,0.6296296296296295,0.3997598730541278,0.25
11716238_at,5,0.8148148148148149,0.5111111111111112,0.46731289764703715,0.25
11723179_a_at,5,0.8148148148148149,0.611111111111111,0.45549532874995713,0.25
11718121_x_at,5,0.8148148148148149,0.6296296296296297,0.4452153807470855,0.25
11739263_x_at,5,0.8148148148148149,0.5851851851851853,0.3408614922916604,0.25
11755772_a_at,5,0.8148148148148149,0.6185185185185185,0.3347705641030124,0.25
11723882_x_at,5,0.8148148148148149,0.8518518518518519,0.1549370419507547,0.25
11719495_a_at,5,0.8148148148148149,0.8,0.08526566246830625,0.25
11745820_s_at,5,0.8148148148148149,0.6814814814814815,0.39248775679226533,0.25
11718217_at,5,0.8148148148148149,0.562962962962963,0.38257663729234753,0.25
11720460_x_at,5,0.8148148148148149,0.6592592592592593,0.38167920082928153,0.25
11756288_a_at,5,0.8148148148148149,0.562962962962963,0.46804616798293697,0.25
11756248_a_at,5,0.8148148148148149,0.562962962962963,0.5194436191978656,0.25
11747655_a_at,5,0.8148148148148149,0.6888888888888889,0.34999510088673924,0.25
11727339_a_at,5,0.8148148148148149,0.788888888888889,0.13456223795988853,0.25
11729504_a_at,5,0.8148148148148149,0.6740740740740742,0.2650154639999751,0.25
11736169_a_at,5,0.8148148148148149,0.5925925925925927,0.4279340743811609,0.25
11740581_s_at,5,0.8148148148148149,0.7407407407407408,0.2997484084488638,0.25
11754156_x_at,5,0.8148148148148149,0.8074074074074075,0.19316155274674518,0.25
11750687_a_at,5,0.8148148148148149,0.6666666666666667,0.4031766862421711,0.25
11759088_at,5,0.8148148148148149,0.5333333333333334,0.4761816577666717,0.25
11742851_x_at,5,0.8148148148148149,0.725925925925926,0.3519493042430993,0.25
11735431_x_at,5,0.8148148148148149,0.5481481481481482,0.4881307252553066,0.25
11736256_a_at,5,0.8148148148148149,0.7037037037037037,0.28327886186626583,0.25
11716375_s_at,5,0.7962962962962964,0.6185185185185185,0.3776143437325873,0.75
11719718_a_at,5,0.7962962962962963,0.5962962962962963,0.37915507828354755,0.75
11746754_a_at,5,0.7777777777777779,0.6370370370370371,0.3957940742931125,0.75
11719680_x_at,5,0.7777777777777779,0.674074074074074,0.387917658452627,0.75
11747463_a_at,5,0.7777777777777779,0.5851851851851853,0.41025937795697753,0.75
11720866_a_at,5,0.7777777777777779,0.5777777777777778,0.48686449556014766,0.75
11750847_a_at,5,0.7777777777777779,0.5851851851851853,0.4753166585823875,0.75
11756827_a_at,5,0.7777777777777779,0.6074074074074074,0.42681067528556843,0.75
11719090_at,5,0.7777777777777779,0.5888888888888889,0.3318898787736274,0.75
11717265_a_at,5,0.7777777777777779,0.6370370370370371,0.33168315818130534,0.75
11752869_s_at,5,0.7777777777777779,0.725925925925926,0.29115917047457107,0.75
11730555_a_at,5,0.7777777777777779,0.5888888888888889,0.4445215982414746,0.75
11726314_a_at,5,0.7777777777777779,0.6851851851851852,0.33281853251132276,0.75
11724771_x_at,5,0.7777777777777779,0.8148148148148149,0.19945054841238902,0.75
11738982_at,5,0.7777777777777779,0.7333333333333334,0.14439695325642912,0.75
11726704_x_at,5,0.7777777777777779,0.5407407407407409,0.4162343436173718,0.75
11739009_a_at,5,0.7777777777777779,0.7333333333333334,0.20852871496680367,0.4166666666666667
11722576_at,5,0.7777777777777779,0.7851851851851852,0.12115131284293429,0.4166666666666667
11716812_x_at,5,0.7777777777777779,0.6518518518518519,0.3390457034472832,0.3333333333333333
11718861_a_at,5,0.7777777777777779,0.7185185185185186,0.380058475033046,0.3333333333333333
11728840_at,5,0.7777777777777779,0.5925925925925927,0.46994731631294523,0.25
11745560_a_at,5,0.7777777777777779,0.5703703703703704,0.46080980785172715,0.25
11746904_a_at,5,0.7777777777777779,0.6814814814814816,0.35389271661011124,0.25
11718085_s_at,5,0.7777777777777779,0.5851851851851853,0.4119277841007195,0.25
11730781_a_at,5,0.7777777777777779,0.7037037037037038,0.35136418446315326,0.25
11746461_a_at,5,0.7777777777777779,0.7111111111111111,0.2584643899610059,0.25
11738202_x_at,5,0.7777777777777779,0.7407407407407408,0.19772367133391316,0.25
11739768_a_at,5,0.7777777777777779,0.7148148148148149,0.23916865616241395,0.25
11737852_s_at,5,0.7777777777777779,0.6444444444444445,0.2852092341952364,0.25
11758934_x_at,5,0.7777777777777779,0.7037037037037038,0.1942238607722503,0.25
11717281_a_at,5,0.7777777777777779,0.7555555555555556,0.23365644882351858,0.25
11735349_a_at,5,0.7777777777777779,0.6111111111111112,0.37906462019368004,0.25
11755026_s_at,5,0.7777777777777779,0.6518518518518519,0.31709414508154066,0.25
11724643_at,5,0.7777777777777779,0.5333333333333334,0.40959011262071865,0.25
11755323_x_at,5,0.7777777777777779,0.6888888888888889,0.30832082056692467,0.25
11746972_a_at,5,0.7777777777777779,0.6074074074074074,0.4548172276447038,0.25
11747228_x_at,5,0.7777777777777778,0.562962962962963,0.4716954214794954,0.75
11739361_a_at,5,0.7777777777777778,0.6148148148148149,0.3942313804662273,0.75
11747861_a_at,5,0.7777777777777778,0.6777777777777778,0.21179227341475254,0.75
11724357_a_at,5,0.7777777777777778,0.7555555555555555,0.21372648957412604,0.75
11719151_at,5,0.7777777777777778,0.6222222222222222,0.3679550876154013,0.75
11743262_x_at,5,0.7777777777777778,0.7074074074074075,0.3732297034302518,0.75
11721796_at,5,0.7777777777777778,0.5555555555555556,0.44752022124424345,0.75
11718529_a_at,5,0.7777777777777778,0.7148148148148148,0.32277517476267087,0.75
11757783_s_at,5,0.7777777777777778,0.6185185185185185,0.39318613413600634,0.75
11734326_a_at,5,0.7777777777777778,0.6444444444444445,0.36061219095223956,0.75
11718170_a_at,5,0.7777777777777778,0.725925925925926,0.16480441082434807,0.75
11761918_x_at,5,0.7777777777777778,0.5555555555555556,0.34246744460938755,0.75
11727172_at,5,0.7777777777777778,0.7333333333333334,0.14200214453837648,0.75
