Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11758955_at,5,0.8518518518518519,0.8444444444444444,0.12668615834434865,0.75
11758344_s_at,5,0.8518518518518519,0.7555555555555556,0.2815789304999735,0.75
11741316_x_at,5,0.8518518518518519,0.7333333333333334,0.31141960014189496,0.75
11722615_s_at,5,0.8518518518518519,0.7925925925925925,0.1400568177865855,0.75
11724809_at,5,0.8518518518518519,0.6222222222222222,0.4060583725530591,0.75
11719346_a_at,5,0.8518518518518519,0.6222222222222222,0.3660863346118983,0.6666666666666666
11727593_a_at,5,0.8518518518518519,0.7407407407407407,0.4206598774666869,0.6666666666666666
11723897_a_at,5,0.8518518518518519,0.8148148148148149,0.16563466499998442,0.6666666666666666
11719183_a_at,5,0.8518518518518519,0.7703703703703704,0.292099913379709,0.5
11715487_a_at,5,0.8518518518518519,0.5333333333333334,0.487568362481897,0.5
11746363_x_at,5,0.8518518518518519,0.7703703703703704,0.28011363557317087,0.5
11717721_s_at,5,0.8518518518518519,0.8407407407407408,0.20437599498253917,0.4166666666666667
11725338_a_at,5,0.8518518518518519,0.7407407407407407,0.19772367133391322,0.4166666666666667
11724881_at,5,0.8518518518518519,0.6,0.4135894600042557,0.3333333333333333
11728840_at,5,0.8518518518518519,0.7111111111111111,0.4060583725530591,0.25
11747861_a_at,5,0.8518518518518519,0.7,0.3643962629999657,0.25
11723605_a_at,5,0.8518518518518519,0.562962962962963,0.4687782913273108,0.25
11749750_a_at,5,0.8518518518518519,0.5481481481481482,0.4846052513717371,0.25
11724687_a_at,5,0.8518518518518519,0.562962962962963,0.4651061503985364,0.25
11748543_a_at,5,0.8518518518518519,0.6888888888888889,0.35389271661011124,0.25
11755070_a_at,5,0.8518518518518519,0.6888888888888889,0.3959673262490102,0.25
11749492_a_at,5,0.8518518518518519,0.6740740740740742,0.3843652241220625,0.25
11753961_a_at,5,0.8518518518518519,0.6888888888888889,0.36720872764282775,0.25
11715461_at,5,0.8518518518518519,0.5925925925925926,0.42147432136077934,0.25
11758281_s_at,5,0.8518518518518519,0.7222222222222222,0.3489156237299402,0.25
11754680_a_at,5,0.8518518518518519,0.562962962962963,0.4999314081895394,0.25
11725035_s_at,5,0.8518518518518519,0.837037037037037,0.07680163464195455,0.25
11754930_x_at,5,0.8518518518518519,0.6444444444444445,0.3690717975808329,0.25
11747453_a_at,5,0.8518518518518519,0.5925925925925926,0.46407274393117287,0.25
11740154_s_at,5,0.8518518518518519,0.8518518518518519,0.13608276348795434,0.25
11739407_a_at,5,0.8518518518518519,0.711111111111111,0.3527279540980482,0.25
11743949_s_at,5,0.8518518518518519,0.6888888888888889,0.3440659011109213,0.25
11741367_a_at,5,0.8518518518518519,0.6962962962962964,0.3378297555849298,0.25
11716511_x_at,5,0.8518518518518519,0.5925925925925927,0.4287347001033417,0.25
11750202_a_at,5,0.8518518518518519,0.8222222222222223,0.11535119631405509,0.25
11726704_x_at,5,0.8518518518518519,0.7407407407407407,0.32499868101452306,0.25
11734859_a_at,5,0.8518518518518517,0.837037037037037,0.11294778282945857,0.75
11762329_s_at,5,0.8333333333333334,0.7148148148148148,0.2524230994279813,0.3333333333333333
200021_PM_at,5,0.8333333333333334,0.6074074074074074,0.45688604264857796,0.25
11735695_a_at,5,0.8333333333333334,0.5925925925925926,0.4887275266813573,0.25
11755072_a_at,5,0.8333333333333333,0.7592592592592593,0.21195413226406662,0.75
11724820_a_at,5,0.8333333333333333,0.7222222222222222,0.2844868795506892,0.25
11718584_a_at,5,0.8333333333333333,0.7444444444444445,0.2254396710153067,0.25
11732180_a_at,5,0.8148148148148149,0.7703703703703704,0.24201939633636352,0.75
11729766_x_at,5,0.8148148148148149,0.5925925925925927,0.4099248818736788,0.75
11741435_s_at,5,0.8148148148148149,0.7703703703703704,0.2637182684284133,0.75
11721870_s_at,5,0.8148148148148149,0.7777777777777778,0.24982847339318595,0.75
11754780_s_at,5,0.8148148148148149,0.6222222222222222,0.30726234863977786,0.75
11758212_s_at,5,0.8148148148148149,0.6592592592592592,0.32224350717268446,0.75
11723311_a_at,5,0.8148148148148149,0.6740740740740742,0.3157936851450697,0.75
11757638_s_at,5,0.8148148148148149,0.6370370370370371,0.3147058634999704,0.75
