probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11757934_at,0.40740740740740744,0.40740740740740744,0.359087396845654,0.75,KIAA1551,0.40740740740740744
11749124_a_at,0.40740740740740744,0.4481481481481482,0.3615619218330602,0.75,SMCR8,0.40740740740740744
11759498_at,0.40740740740740744,0.4,0.4001028674313007,0.75,FAM49A,0.40740740740740744
11719377_x_at,0.40740740740740744,0.48888888888888893,0.42745297914825214,0.75,CAP1,0.40740740740740744
11723287_at,0.40740740740740744,0.6,0.36888591401448095,0.75,TYROBP,0.40740740740740744
11721405_s_at,0.40740740740740744,0.5333333333333334,0.31601080011409693,0.75,NCOA3,0.40740740740740744
11743523_a_at,0.40740740740740744,0.5407407407407407,0.4104265237687428,0.75,KDM5A,0.40740740740740744
11721796_at,0.3888888888888889,0.47037037037037044,0.4930240382901848,0.75,ALDH9A1,0.3888888888888889
11725827_s_at,0.3888888888888889,0.47037037037037044,0.4930240382901848,0.75,CD1D,0.3888888888888889
11716954_at,0.3888888888888889,0.46296296296296297,0.3772509034715438,0.4166666666666667,CTDSP2,0.3888888888888889
11718777_at,0.38888888888888884,0.45185185185185184,0.38636748749208505,0.4166666666666667,SRRM1,0.38888888888888884
11728267_s_at,0.3703703703703704,0.37037037037037035,0.25793311624415033,0.3333333333333333,LILRB1 /// LILRB2,0.3703703703703704
11720785_a_at,0.3703703703703704,0.4,0.40266601259042617,0.25,CLASRP,0.3703703703703704
11751130_s_at,0.3703703703703704,0.48888888888888893,0.4052129450846771,0.25,NRBF2,0.3703703703703704
11748164_a_at,0.3703703703703704,0.3555555555555556,0.3529223481354547,0.25,VCAN,0.3703703703703704
11757883_s_at,0.3703703703703704,0.362962962962963,0.18957753914177372,0.25,RNF4,0.3703703703703704
11724228_at,0.3703703703703704,0.4444444444444445,0.41491400930385336,0.3333333333333333,RBMS1,0.3703703703703704
11739380_a_at,0.3703703703703704,0.35555555555555557,0.3634539385288028,0.5,FAM198B,0.3703703703703704
11747992_a_at,0.3703703703703704,0.45185185185185184,0.38347197349762324,0.3333333333333333,WDR20,0.3703703703703704
11733003_a_at,0.3703703703703704,0.4296296296296297,0.25201519757339264,0.3333333333333333,CXCR1,0.3703703703703704
11722904_a_at,0.3703703703703704,0.49629629629629635,0.40538217162998896,0.4166666666666667,TBC1D9,0.3703703703703704
11717374_at,0.3703703703703704,0.34074074074074073,0.34684547462053794,0.4166666666666667,DNAJC3,0.3703703703703704
11755424_a_at,0.3703703703703704,0.27407407407407414,0.23945525741103132,0.25,HMOX2,0.3703703703703704
11724687_a_at,0.3703703703703704,0.4814814814814815,0.42632831234153107,0.25,PCSK5,0.3703703703703704
11733767_a_at,0.3703703703703704,0.5333333333333334,0.31709414508154066,0.25,LILRA2,0.3703703703703704
11715880_a_at,0.3703703703703704,0.4518518518518519,0.3834719734976233,0.25,PITPNA,0.3703703703703704
11750634_x_at,0.3703703703703704,0.4296296296296297,0.17877805016514323,0.25,LOC100996763 /// LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8 /// NBPF9,0.3703703703703704
11716534_s_at,0.3703703703703704,0.3777777777777778,0.08445743889623243,0.25,PPT1,0.3703703703703704
11728925_at,0.3703703703703704,0.4185185185185185,0.3698143975219738,0.25,NFAM1,0.3703703703703704
11720624_a_at,0.3703703703703704,0.45925925925925926,0.2465120191450924,0.25,MYD88,0.3703703703703704
11724666_at,0.3703703703703704,0.5037037037037038,0.32877542253588365,0.25,ZC3H4,0.3703703703703704
11743135_s_at,0.3703703703703704,0.5111111111111112,0.3211775316841304,0.25,CEBPD,0.3703703703703704
11718705_at,0.3703703703703704,0.41481481481481486,0.3575561003302865,0.25,IGF1R,0.3703703703703704
11757394_a_at,0.3703703703703704,0.33333333333333337,0.13353893612829595,0.25,LOC102724159 /// PWP2,0.3703703703703704
11719909_s_at,0.3703703703703704,0.5185185185185185,0.3131765652831067,0.25,MLLT10 /// PICALM,0.3703703703703704
11737525_at,0.3703703703703704,0.4814814814814815,0.3503868134893426,0.25,CEACAM4,0.3703703703703704
11741581_s_at,0.3703703703703704,0.5481481481481482,0.3233059680414103,0.25,SNAP23,0.3703703703703704
11760160_at,0.3703703703703704,0.5111111111111111,0.4266499482321246,0.5,USP36,0.3703703703703704
11735712_x_at,0.3703703703703704,0.4518518518518519,0.36608633461189827,0.5,CSNK1G2,0.3703703703703704
11739574_x_at,0.3703703703703704,0.5111111111111112,0.3497990800923732,0.25,ZNF532,0.3703703703703704
11724013_a_at,0.3703703703703704,0.49629629629629635,0.4235845468295051,0.5,SOAT1,0.3703703703703704
11751550_x_at,0.3703703703703704,0.5037037037037038,0.2935053741653178,0.75,CD46,0.3703703703703704
11756289_x_at,0.3703703703703704,0.4518518518518519,0.3378297555849298,0.5833333333333334,CCM2,0.3703703703703704
11719858_a_at,0.3703703703703704,0.4222222222222222,0.3845436252568122,0.75,ARID1A,0.3703703703703704
11745560_a_at,0.3703703703703704,0.4518518518518519,0.42664994823212465,0.75,DOCK8,0.3703703703703704
11721588_at,0.3703703703703704,0.437037037037037,0.41853490626716,0.75,TRAF1,0.3703703703703704
11745018_a_at,0.3703703703703704,0.36296296296296304,0.38880069546698404,0.75,WLS,0.3703703703703704
11739746_s_at,0.3703703703703704,0.437037037037037,0.3357933913079448,0.75,SVIL,0.3703703703703704
11721340_s_at,0.3703703703703704,0.4518518518518519,0.35563270767874977,0.75,NCOA1,0.3703703703703704
11763265_s_at,0.3703703703703704,0.35185185185185186,0.23424278964210218,0.75,PCYT1A,0.3703703703703704
11740065_at,0.3703703703703704,0.5037037037037038,0.23801880019347602,0.75,IL17RA,0.3703703703703704
11721719_at,0.3703703703703704,0.5851851851851853,0.34684547462053794,0.75,NAAA,0.3703703703703704
11740652_x_at,0.3703703703703704,0.5148148148148148,0.4320017527780323,0.75,LOC100996763 /// LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8 /// NBPF9,0.3703703703703704
11715724_s_at,0.3703703703703704,0.34074074074074073,0.2377304671982402,0.75,ITM2B,0.3703703703703704
11746363_x_at,0.3703703703703704,0.5074074074074074,0.42342259517119407,0.75,SYNGR2,0.3703703703703704
11723646_x_at,0.3703703703703704,0.48888888888888893,0.3983849425044402,0.75,TAF15,0.3703703703703704
11726019_at,0.3703703703703704,0.437037037037037,0.38347197349762324,0.75,EEPD1,0.3703703703703704
11729406_a_at,0.3703703703703704,0.4481481481481482,0.22771001702132443,0.75,IFNGR1,0.3703703703703704
11720302_a_at,0.3703703703703704,0.3814814814814815,0.14557958523728554,0.6666666666666666,SLA,0.3703703703703704
11754327_x_at,0.3703703703703704,0.3407407407407408,0.18030609547611978,0.6666666666666666,TBC1D10A,0.3703703703703704
11723914_x_at,0.3703703703703704,0.32592592592592595,0.27641641714141174,0.75,CACTIN,0.3703703703703704
11736255_a_at,0.3703703703703704,0.4518518518518519,0.36137217533779165,0.75,INPP4A,0.3703703703703704
11720498_at,0.3703703703703704,0.3481481481481482,0.3060882001688057,0.75,CDC42EP3,0.3703703703703704
11759300_s_at,0.3703703703703704,0.45925925925925926,0.22314622713173435,0.75,AKAP10,0.3703703703703704
11748487_a_at,0.3703703703703704,0.4666666666666667,0.34506117626228494,0.75,RGL2,0.3703703703703704
11718752_s_at,0.3703703703703704,0.4962962962962963,0.2815789304999735,0.75,FUK,0.3703703703703704
11747019_a_at,0.3703703703703704,0.5333333333333334,0.38720977892400377,0.75,HMHA1,0.3703703703703704
11752896_at,0.3703703703703704,0.6037037037037037,0.36231991411542513,0.75,MIF4GD,0.3703703703703704
11715948_at,0.3703703703703704,0.33333333333333337,0.19245008972987526,0.75,KCTD12,0.3703703703703704
11752636_a_at,0.37037037037037035,0.49629629629629635,0.3736888372038353,0.4166666666666667,TRPC4AP,0.37037037037037035
11731640_at,0.37037037037037035,0.5037037037037038,0.3889770623145518,0.25,LOC102724200 /// TRAPPC10,0.37037037037037035
11724767_a_at,0.37037037037037035,0.48888888888888893,0.4346134936801766,0.25,PMM1,0.37037037037037035
11741433_a_at,0.37037037037037035,0.3481481481481482,0.3548604316149181,0.25,ARCN1,0.37037037037037035
11735196_a_at,0.37037037037037035,0.33333333333333337,0.18144368465060579,0.25,PACSIN2,0.37037037037037035
