Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11739379_a_at,5,1.0,0.874074074074074,0.17292766711005553,0.9166666666666666
11739720_a_at,5,1.0,0.9407407407407409,0.08526566246830616,0.9166666666666666
11752266_a_at,5,1.0,0.9481481481481481,0.11594426549998903,0.9166666666666666
11731728_at,5,1.0,0.9555555555555555,0.08029438292103257,0.9166666666666666
11735713_x_at,5,1.0,0.9407407407407409,0.08526566246830616,0.9166666666666666
11716472_a_at,5,1.0,0.8814814814814815,0.20852871496680359,0.9166666666666666
11751178_a_at,5,1.0,0.9925925925925926,0.016563466499998413,0.9166666666666666
11718002_at,5,1.0,0.9407407407407409,0.0965807763733725,0.9166666666666666
11755192_a_at,5,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666
11749986_a_at,5,1.0,0.9259259259259259,0.12830005981991682,0.9166666666666666
11743865_s_at,5,1.0,0.9333333333333333,0.14907119849998596,0.9166666666666666
11715716_at,5,1.0,0.9777777777777779,0.0331269329999968,0.9166666666666666
11716931_at,5,1.0,0.9333333333333333,0.12936480886350354,0.9166666666666666
11725384_a_at,5,1.0,0.9777777777777779,0.049690399499995354,0.9166666666666666
11715717_s_at,5,1.0,0.9407407407407409,0.08526566246830619,0.9166666666666666
11729662_x_at,5,1.0,0.9333333333333333,0.09222147850362022,0.9166666666666666
11757635_a_at,5,1.0,0.962962962962963,0.0828173324999922,0.9166666666666666
11739272_x_at,5,1.0,0.9777777777777779,0.033126932999996854,0.9166666666666666
11758105_s_at,5,1.0,0.9777777777777779,0.03312693299999682,0.9166666666666666
11745801_s_at,5,1.0,0.9037037037037038,0.13250773199998747,0.9166666666666666
11741278_a_at,5,1.0,0.9925925925925926,0.01656346649999841,0.9166666666666666
11730781_a_at,5,1.0,0.9407407407407409,0.09658077637337249,0.9166666666666666
11739731_s_at,5,1.0,0.9481481481481481,0.11594426549998907,0.9166666666666666
11740302_a_at,5,1.0,0.874074074074074,0.17292766711005558,0.9166666666666666
11715617_a_at,5,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666
11754492_x_at,5,1.0,0.9333333333333333,0.14907119849998596,0.9166666666666666
11725474_a_at,5,1.0,0.9185185185185185,0.12936480886350354,0.9166666666666666
11732373_a_at,5,1.0,0.9185185185185185,0.12936480886350354,0.9166666666666666
11759824_a_at,5,1.0,0.9037037037037038,0.13758648608153118,0.9166666666666666
