Gene,Iteration,N_train,N_test,TrainAUC,TestAUC,TrainAcc,TestAcc,ScaleMean,ScaleSD,Notes
11748071_a_at,2,28,12,0.9319727891156462,0.9259259259259259,0.8928571428571429,0.8333333333333334,6.325241214285714,0.3488067908366036,
11748071_a_at,3,28,12,0.9931972789115646,0.5555555555555556,0.9285714285714286,0.75,6.2479448928571415,0.33229506349297894,
11748071_a_at,4,28,12,0.9251700680272109,0.8148148148148149,0.8928571428571429,0.8333333333333334,6.254409892857142,0.39793121296928985,
11748071_a_at,5,28,12,0.8163265306122449,0.962962962962963,0.8571428571428571,0.75,6.260911785714286,0.3011196803650295,
11748164_a_at,1,28,12,0.870748299319728,1.0,0.8928571428571429,0.9166666666666666,8.80248042857143,1.463803187442331,
11748164_a_at,2,28,12,0.870748299319728,0.8518518518518519,0.9285714285714286,0.8333333333333334,8.813555964285714,1.149033940945803,
11748164_a_at,3,28,12,0.9523809523809523,0.7777777777777779,0.9285714285714286,0.75,8.84480435714286,1.4766860301459108,
11748164_a_at,4,28,12,0.8775510204081632,1.0,0.9285714285714286,0.9166666666666666,8.892513285714285,1.1721830796658335,
11748164_a_at,5,28,12,0.9387755102040816,0.8518518518518519,0.8928571428571429,0.9166666666666666,8.778747571428571,1.463829659288403,
11722943_a_at,1,28,12,0.945578231292517,0.888888888888889,0.8928571428571429,0.8333333333333334,6.170230464285715,0.6561270082145333,
11722943_a_at,2,28,12,0.9115646258503401,0.888888888888889,0.8928571428571429,0.75,6.30232507142857,0.6407761709607965,
11722943_a_at,3,28,12,0.8911564625850339,0.962962962962963,0.8571428571428571,0.75,6.1797742499999995,0.6647012431836005,
11722943_a_at,4,28,12,0.9115646258503401,0.888888888888889,0.8928571428571429,0.8333333333333334,6.2654254642857135,0.6677831051589022,
11722943_a_at,5,28,12,0.8639455782312924,1.0,0.8571428571428571,0.9166666666666666,6.171247071428572,0.6087481413294572,
11716375_s_at,1,28,12,0.9319727891156462,1.0,0.8928571428571429,1.0,6.582224749999999,0.5112324241034004,
11716375_s_at,2,28,12,0.9523809523809524,1.0,0.9642857142857143,0.9166666666666666,6.559335285714285,0.5194559686502407,
11716375_s_at,3,28,12,0.9931972789115646,0.8518518518518519,0.9285714285714286,0.8333333333333334,6.450869035714286,0.4690604771191248,
11716375_s_at,4,28,12,0.9863945578231292,0.7777777777777779,0.9285714285714286,0.9166666666666666,6.404373,0.47804098808024903,
11716375_s_at,5,28,12,0.9319727891156462,1.0,0.8928571428571429,1.0,6.50783425,0.43466650989487854,
11718260_at,1,28,12,0.9591836734693877,1.0,0.9285714285714286,1.0,7.271183607142857,0.7046478390794643,
11718260_at,2,28,12,0.945578231292517,1.0,0.9285714285714286,1.0,7.221829607142858,0.6353792705836085,
11718260_at,3,28,12,0.9659863945578232,0.9259259259259259,0.9642857142857143,0.9166666666666666,7.270979571428571,0.6626903320158042,
11718260_at,4,28,12,0.9931972789115646,0.8518518518518519,0.9642857142857143,0.9166666666666666,7.122044535714287,0.6914717047832742,
11718260_at,5,28,12,0.945578231292517,1.0,0.9285714285714286,1.0,7.215603892857142,0.7122803554441052,
11744153_a_at,1,28,12,0.8707482993197279,0.8518518518518519,0.8928571428571429,0.9166666666666666,6.185117785714285,0.6927308566858901,
11744153_a_at,2,28,12,0.8571428571428572,0.925925925925926,0.9285714285714286,0.9166666666666666,6.184755464285715,0.6287652575872035,
11744153_a_at,3,28,12,0.9727891156462585,0.7407407407407408,0.9285714285714286,0.9166666666666666,6.072114249999999,0.6728495405093742,
11744153_a_at,4,28,12,0.8707482993197279,1.0,0.9285714285714286,0.9166666666666666,6.181311892857143,0.5636874542845556,
11744153_a_at,5,28,12,0.8299319727891156,1.0,0.8928571428571429,1.0,6.139486321428572,0.5946530218623951,
11732181_x_at,1,28,12,0.8775510204081632,1.0,0.8928571428571429,1.0,9.009250214285714,0.8382438795212532,
11732181_x_at,2,28,12,0.9183673469387755,1.0,0.9285714285714286,0.8333333333333334,8.932909071428572,0.8937445371468967,
11732181_x_at,3,28,12,0.8775510204081632,1.0,0.8214285714285714,0.9166666666666666,9.039678678571429,0.7143823117475556,
11732181_x_at,4,28,12,0.8639455782312925,1.0,0.8571428571428571,0.9166666666666666,9.086216785714285,0.6869773679017466,
11732181_x_at,5,28,12,0.9931972789115646,0.7407407407407407,0.9285714285714286,0.8333333333333334,8.975426428571428,0.8482853029373072,
11718196_x_at,1,28,12,0.8571428571428572,1.0,0.8928571428571429,0.9166666666666666,9.627042928571427,0.4063961521642652,
11718196_x_at,2,28,12,0.8571428571428572,1.0,0.8928571428571429,0.9166666666666666,9.653945285714284,0.4042497128925302,
11718196_x_at,3,28,12,0.9727891156462585,0.6666666666666667,0.8928571428571429,0.9166666666666666,9.624958785714284,0.43650958466345663,
11718196_x_at,4,28,12,0.8707482993197279,1.0,0.8928571428571429,0.9166666666666666,9.613308428571429,0.44100507121359245,
11718196_x_at,5,28,12,0.9931972789115646,0.5925925925925927,0.9285714285714286,0.8333333333333334,9.61576475,0.44654999116159055,
11745956_a_at,1,28,12,0.8435374149659863,0.8518518518518519,0.8928571428571429,0.75,7.955774392857142,0.46066208481121784,
11745956_a_at,2,28,12,0.8163265306122449,1.0,0.8571428571428571,0.9166666666666666,7.859370678571429,0.5215891997944611,
11745956_a_at,3,28,12,0.8639455782312926,0.8518518518518519,0.9285714285714286,0.6666666666666666,7.88116975,0.46197980573755115,
11745956_a_at,4,28,12,0.8639455782312925,0.9259259259259259,0.8571428571428571,0.9166666666666666,7.918001535714287,0.530757447983713,
11745956_a_at,5,28,12,0.9455782312925171,0.7407407407407408,0.8928571428571429,0.8333333333333334,7.853525964285715,0.5660898808244265,
11752149_a_at,1,28,12,0.8979591836734694,0.962962962962963,0.8571428571428571,0.8333333333333334,6.781758392857143,0.42527106828236644,
11752149_a_at,2,28,12,0.9047619047619047,1.0,0.8928571428571429,0.8333333333333334,6.715583107142858,0.4198844585647906,
11752149_a_at,3,28,12,0.9659863945578231,0.8518518518518519,0.8928571428571429,0.75,6.835565285714286,0.43659453072504983,
11752149_a_at,4,28,12,0.9251700680272108,0.9259259259259259,0.8928571428571429,0.8333333333333334,6.780558035714285,0.4951338047936569,
11752149_a_at,5,28,12,0.9319727891156462,0.6296296296296297,0.8571428571428571,0.75,6.819142392857143,0.43767777812427594,
11743412_at,1,28,12,0.8639455782312925,1.0,0.8571428571428571,1.0,8.030071464285713,0.5379721363278464,
11743412_at,2,28,12,0.8843537414965986,1.0,0.8571428571428571,0.9166666666666666,8.062383392857141,0.4574918839728069,
11743412_at,3,28,12,0.9591836734693877,0.8148148148148149,0.9285714285714286,0.8333333333333334,8.028713714285713,0.5722567796788082,
11743412_at,4,28,12,0.8979591836734694,0.8518518518518519,0.8928571428571429,0.9166666666666666,7.94803457142857,0.5258655144341269,
11743412_at,5,28,12,0.8775510204081634,0.7777777777777779,0.8928571428571429,0.9166666666666666,7.923720499999999,0.5412695739600112,
11739438_at,1,28,12,0.9931972789115646,0.6666666666666667,0.9285714285714286,0.5833333333333334,3.6743347857142865,0.20846633322777536,
11739438_at,2,28,12,0.9659863945578231,0.8518518518518519,0.8571428571428571,0.75,3.655887321428572,0.23061102703808317,
11739438_at,3,28,12,0.9795918367346939,0.8518518518518519,0.8928571428571429,0.6666666666666666,3.6520087500000007,0.1824578954652329,
11739438_at,4,28,12,0.8911564625850339,0.888888888888889,0.7857142857142857,0.9166666666666666,3.6708805000000004,0.21932959097406776,
11739438_at,5,28,12,0.9727891156462585,0.7777777777777779,0.8571428571428571,0.75,3.646362178571429,0.2189572325871566,
11746195_x_at,1,28,12,0.8843537414965985,0.962962962962963,0.9285714285714286,0.9166666666666666,7.498471392857143,0.6607858860257533,
11746195_x_at,2,28,12,0.9115646258503401,1.0,0.8928571428571429,0.8333333333333334,7.59973875,0.5186949661498861,
11746195_x_at,3,28,12,0.8979591836734694,1.0,0.8928571428571429,0.9166666666666666,7.531643785714286,0.5164770839179573,
11746195_x_at,4,28,12,0.8299319727891157,1.0,0.8928571428571429,0.9166666666666666,7.637096999999998,0.6708325630342574,
11746195_x_at,5,28,12,0.8571428571428572,1.0,0.8928571428571429,1.0,7.512674178571426,0.6575728355344513,
11755221_a_at,1,28,12,0.8843537414965987,0.888888888888889,0.8571428571428571,0.8333333333333334,7.459922535714285,0.3219645540512854,
11755221_a_at,2,28,12,0.8979591836734694,0.962962962962963,0.8214285714285714,0.8333333333333334,7.4360223928571445,0.355521145612751,
11755221_a_at,3,28,12,0.870748299319728,0.925925925925926,0.8214285714285714,0.9166666666666666,7.433591071428572,0.34079261155005364,
11755221_a_at,4,28,12,0.9319727891156462,0.8518518518518519,0.8571428571428571,0.8333333333333334,7.429016714285715,0.2998797235981832,
11755221_a_at,5,28,12,0.9659863945578232,0.7407407407407407,0.9642857142857143,0.5833333333333334,7.460697321428573,0.33561869376477566,
11759320_at,1,28,12,0.8979591836734694,0.962962962962963,0.8928571428571429,0.8333333333333334,8.38532275,0.7847201303473849,
11759320_at,2,28,12,0.979591836734694,0.7407407407407408,0.9285714285714286,0.8333333333333334,8.272985928571428,0.9505544825850789,
11759320_at,3,28,12,0.9727891156462585,0.5555555555555556,0.8571428571428571,0.6666666666666666,8.472098071428572,0.7596236998819159,
11759320_at,4,28,12,0.9455782312925171,0.8888888888888888,0.8571428571428571,0.75,8.357083428571428,0.621500882451531,
11759320_at,5,28,12,0.9591836734693878,0.8518518518518519,0.9285714285714286,0.75,8.348766142857142,0.8466976535945389,
11756077_a_at,1,28,12,0.9591836734693877,1.0,0.9285714285714286,0.9166666666666666,8.066756214285713,0.5374466103085037,
11756077_a_at,2,28,12,0.9591836734693877,1.0,0.8928571428571429,0.9166666666666666,8.040061214285716,0.5810150845038909,
11756077_a_at,3,28,12,0.8911564625850341,1.0,0.8928571428571429,1.0,8.136748571428571,0.6234444270361845,
11756077_a_at,4,28,12,0.9251700680272109,0.962962962962963,0.9642857142857143,0.8333333333333334,8.21939064285714,0.643914774473628,
11756077_a_at,5,28,12,0.9931972789115646,0.7407407407407407,0.9642857142857143,0.8333333333333334,8.141172642857141,0.6490974207663264,
11719844_at,1,28,12,0.891156462585034,1.0,0.8928571428571429,0.9166666666666666,10.304089999999999,0.7424352292763273,
11719844_at,2,28,12,0.8843537414965985,1.0,0.8928571428571429,0.9166666666666666,10.297346678571428,0.6641342343211479,
11719844_at,3,28,12,0.8163265306122448,1.0,0.8928571428571429,0.9166666666666666,10.318904857142858,0.708404712404737,
11719844_at,4,28,12,0.8775510204081631,1.0,0.8928571428571429,0.9166666666666666,10.284784535714286,0.6342383160797409,
11719844_at,5,28,12,0.8571428571428572,0.7777777777777779,0.8928571428571429,0.9166666666666666,10.228876,0.6967656935108844,
11745560_a_at,1,28,12,0.891156462585034,1.0,0.8928571428571429,0.9166666666666666,8.820446857142857,0.6404844073426691,
11745560_a_at,2,28,12,0.9319727891156463,0.9259259259259259,0.9642857142857143,0.75,8.836810071428571,0.6226347820334539,
11745560_a_at,3,28,12,0.9387755102040817,0.8148148148148149,0.9285714285714286,0.8333333333333334,8.774625,0.4977123835867756,
11745560_a_at,4,28,12,0.8571428571428571,1.0,0.8928571428571429,0.9166666666666666,8.844348428571427,0.5718332891202049,
11745560_a_at,5,28,12,0.9115646258503401,0.9259259259259259,0.9285714285714286,0.8333333333333334,8.812903,0.6420084444209265,
11716129_at,1,28,12,0.9047619047619048,0.9259259259259259,0.8571428571428571,0.75,9.345628035714286,0.7384432387441832,
11716129_at,2,28,12,0.945578231292517,1.0,0.9285714285714286,0.8333333333333334,9.23743375,0.6965480909535849,
11716129_at,3,28,12,0.9863945578231292,0.6666666666666667,0.9642857142857143,0.75,9.331650428571427,0.8962244341880339,
11716129_at,4,28,12,0.9319727891156462,0.962962962962963,0.8571428571428571,0.8333333333333334,9.30748207142857,0.6357972365877248,
11716129_at,5,28,12,0.8503401360544218,0.9259259259259259,0.8928571428571429,0.8333333333333334,9.378156035714285,0.6575098734413428,
11732822_a_at,1,28,12,0.9183673469387754,1.0,0.8571428571428571,0.75,3.9977426785714285,0.4960585550249198,
11732822_a_at,2,28,12,0.8979591836734695,0.8518518518518519,0.8928571428571429,0.8333333333333334,3.9221407500000005,0.49122122417656977,
11732822_a_at,3,28,12,0.9319727891156462,0.888888888888889,0.8928571428571429,0.8333333333333334,4.039739571428572,0.4378270725777836,
11732822_a_at,4,28,12,0.9591836734693877,0.6666666666666667,0.8928571428571429,0.75,3.9755683571428575,0.3530605536319581,
11732822_a_at,5,28,12,0.8979591836734694,0.925925925925926,0.8928571428571429,0.8333333333333334,3.9643311071428573,0.5079496913609209,
11751894_x_at,1,28,12,0.9251700680272109,0.6666666666666667,0.9285714285714286,0.9166666666666666,6.124546071428571,0.5170735749467544,
11751894_x_at,2,28,12,0.8299319727891156,0.9259259259259259,0.9285714285714286,0.8333333333333334,6.268826678571428,0.5344742853569812,
11751894_x_at,3,28,12,0.8027210884353742,1.0,0.8928571428571429,1.0,6.172152785714284,0.539014700755641,
11751894_x_at,4,28,12,0.9591836734693877,0.6296296296296297,0.9285714285714286,0.8333333333333334,6.220115000000001,0.539205732835979,
11751894_x_at,5,28,12,0.8095238095238095,1.0,0.8571428571428571,1.0,6.176963607142857,0.5274579583973417,
11725518_at,1,28,12,0.8843537414965986,0.9259259259259259,0.8928571428571429,0.9166666666666666,9.156430428571428,0.7592242643482509,
11725518_at,2,28,12,0.891156462585034,0.8888888888888888,0.9285714285714286,0.9166666666666666,9.15369217857143,0.7064888153928476,
11725518_at,3,28,12,0.9591836734693877,0.6666666666666667,0.9285714285714286,0.9166666666666666,9.03790057142857,0.9110455515502576,
11725518_at,4,28,12,0.8979591836734695,0.8518518518518519,0.9285714285714286,0.8333333333333334,9.19323532142857,0.8259412622993662,
11725518_at,5,28,12,0.9931972789115646,0.6666666666666667,0.9642857142857143,0.8333333333333334,9.078048428571426,0.9346299887857553,
11729226_x_at,1,28,12,0.9931972789115646,0.8148148148148149,0.9642857142857143,0.8333333333333334,9.302493678571427,0.7081158846845598,
11729226_x_at,2,28,12,0.9183673469387754,1.0,0.9285714285714286,1.0,9.380825142857143,0.6318140425325415,
11729226_x_at,3,28,12,0.9387755102040816,1.0,0.8928571428571429,1.0,9.392480500000001,0.6619729019360738,
11729226_x_at,4,28,12,0.9591836734693877,0.7037037037037037,0.9642857142857143,0.9166666666666666,9.378257000000001,0.6417562009265121,
11729226_x_at,5,28,12,0.9795918367346939,0.7407407407407408,0.9642857142857143,0.9166666666666666,9.394084642857143,0.654598445956457,
11716842_a_at,1,28,12,0.8231292517006803,1.0,0.75,0.75,11.038905821428571,0.5097973804644825,
11716842_a_at,2,28,12,0.8707482993197277,0.8888888888888888,0.8571428571428571,0.8333333333333334,11.10941157142857,0.49843025928248186,
11716842_a_at,3,28,12,0.8571428571428571,1.0,0.8571428571428571,0.9166666666666666,11.128296035714287,0.5044549087356005,
11716842_a_at,4,28,12,0.8639455782312925,0.888888888888889,0.8571428571428571,0.8333333333333334,11.061894035714287,0.613211066458118,
11716842_a_at,5,28,12,0.945578231292517,0.7407407407407408,0.8928571428571429,0.75,11.13733532142857,0.5271338355142875,
11719436_a_at,1,28,12,0.9319727891156462,0.6666666666666667,0.9285714285714286,0.8333333333333334,7.4387165,0.5951324736297203,
11719436_a_at,2,28,12,0.9251700680272109,0.8518518518518519,0.8928571428571429,0.8333333333333334,7.424135964285715,0.6179419594424636,
11719436_a_at,3,28,12,0.945578231292517,0.7777777777777778,0.8928571428571429,0.6666666666666666,7.5015415714285725,0.5762495919854861,
11719436_a_at,4,28,12,0.836734693877551,1.0,0.8571428571428571,0.9166666666666666,7.425886785714285,0.5795407991885477,
11719436_a_at,5,28,12,0.8775510204081631,0.7407407407407408,0.8571428571428571,0.75,7.3669513928571435,0.6109106233456886,
11721339_a_at,1,28,12,0.8571428571428572,0.9259259259259259,0.8928571428571429,0.75,8.148641,0.43886228131284094,
11721339_a_at,2,28,12,0.8571428571428571,1.0,0.9285714285714286,0.9166666666666666,8.163251214285715,0.4921173198613395,
11721339_a_at,3,28,12,0.8163265306122449,1.0,0.8571428571428571,0.8333333333333334,8.075385107142857,0.5107655428307692,
11721339_a_at,4,28,12,0.8775510204081631,1.0,0.8928571428571429,0.9166666666666666,8.134681071428572,0.49001972826369383,
11721339_a_at,5,28,12,0.9047619047619049,0.8518518518518519,0.9642857142857143,0.8333333333333334,8.20466392857143,0.48108370362893,
11755140_a_at,1,28,12,0.9931972789115646,0.5925925925925926,0.9642857142857143,0.8333333333333334,5.501745821428572,0.525454543157957,
11755140_a_at,2,28,12,0.8775510204081632,1.0,0.9285714285714286,0.9166666666666666,5.523766178571428,0.41979349926089576,
11755140_a_at,3,28,12,0.8571428571428572,0.925925925925926,0.9285714285714286,0.8333333333333334,5.497124500000001,0.48193461578413316,
11755140_a_at,4,28,12,0.8571428571428572,0.925925925925926,0.9285714285714286,0.8333333333333334,5.51382275,0.5083605537384914,
11755140_a_at,5,28,12,0.9523809523809524,0.8148148148148149,0.9285714285714286,0.8333333333333334,5.512824642857142,0.4985276741022445,
11721870_s_at,1,28,12,0.9251700680272108,0.7777777777777778,0.8571428571428571,0.75,6.491470821428571,0.3883766935829805,
11721870_s_at,2,28,12,0.8639455782312925,1.0,0.8571428571428571,0.75,6.491869464285714,0.38440903438486246,
11721870_s_at,3,28,12,0.9251700680272109,0.6666666666666666,0.8928571428571429,0.75,6.570284,0.3482348217957404,
11721870_s_at,4,28,12,0.9251700680272108,0.8148148148148149,0.8928571428571429,0.8333333333333334,6.516256392857143,0.4173068194859827,
11721870_s_at,5,28,12,0.8707482993197279,1.0,0.8928571428571429,0.8333333333333334,6.468382642857142,0.38114842551661365,
11752044_s_at,1,28,12,0.7891156462585034,1.0,0.75,0.75,8.110464178571428,0.504609976075403,
11752044_s_at,2,28,12,0.9047619047619047,0.6666666666666667,0.8571428571428571,0.6666666666666666,8.270977035714287,0.47068374909223,
11752044_s_at,3,28,12,0.8911564625850339,0.962962962962963,0.75,0.75,8.14584867857143,0.6110619823036718,
11752044_s_at,4,28,12,0.91156462585034,0.8518518518518519,0.8214285714285714,0.75,8.168638035714284,0.5398549501288548,
11752044_s_at,5,28,12,0.91156462585034,0.888888888888889,0.8571428571428571,0.75,8.202756928571429,0.5709201711986328,
11715762_s_at,1,28,12,0.8503401360544217,0.962962962962963,0.8571428571428571,0.9166666666666666,7.4746532499999985,0.37792250264626565,
11715762_s_at,2,28,12,0.8367346938775511,0.962962962962963,0.8928571428571429,0.9166666666666666,7.467521535714285,0.3383307817559486,
11715762_s_at,3,28,12,0.8639455782312925,0.7037037037037037,0.9285714285714286,0.8333333333333334,7.445969142857143,0.3847519412874968,
11715762_s_at,4,28,12,0.9319727891156462,0.7037037037037037,0.8928571428571429,0.75,7.537824571428572,0.3316980744222662,
11715762_s_at,5,28,12,0.9115646258503401,0.8148148148148149,0.8928571428571429,0.9166666666666666,7.482157642857141,0.36184276132834214,
11741086_x_at,1,28,12,0.8435374149659863,0.7407407407407408,0.8928571428571429,0.75,9.7318965,0.6375197234775768,
11741086_x_at,2,28,12,0.7755102040816326,1.0,0.8571428571428571,1.0,9.685069071428574,0.6538016815457075,
11741086_x_at,3,28,12,0.8163265306122449,0.9259259259259259,0.8571428571428571,0.8333333333333334,9.770806214285715,0.5629410816117212,
11741086_x_at,4,28,12,0.8435374149659863,1.0,0.8928571428571429,0.75,9.706148607142856,0.6893005799545862,
11741086_x_at,5,28,12,0.8571428571428572,0.7777777777777779,0.9285714285714286,0.8333333333333334,9.64762717857143,0.7995222520209159,
11748411_x_at,1,28,12,0.8911564625850339,1.0,0.75,0.75,8.911493142857143,0.406221374813611,
11748411_x_at,2,28,12,0.8979591836734694,0.8148148148148149,0.8214285714285714,0.75,8.954625785714285,0.3426317661515063,
11748411_x_at,3,28,12,0.91156462585034,0.925925925925926,0.8928571428571429,0.9166666666666666,8.869785321428573,0.3988146070844571,
11748411_x_at,4,28,12,0.9591836734693877,0.7407407407407407,0.8928571428571429,0.8333333333333334,8.860183857142856,0.42878749743292843,
11748411_x_at,5,28,12,0.9659863945578231,0.7407407407407407,0.9285714285714286,0.8333333333333334,8.86441775,0.4489440373943864,
11748311_s_at,1,28,12,0.8639455782312925,1.0,0.8571428571428571,0.9166666666666666,7.425489857142858,1.132001113336572,
11748311_s_at,2,28,12,0.8775510204081631,0.925925925925926,0.8928571428571429,0.8333333333333334,7.422267000000001,1.108746600317006,
11748311_s_at,3,28,12,0.891156462585034,0.888888888888889,0.8928571428571429,0.75,7.333919464285715,1.3034759338470656,
11748311_s_at,4,28,12,0.8503401360544217,1.0,0.8571428571428571,0.9166666666666666,7.322619392857144,1.2625169241346998,
11748311_s_at,5,28,12,0.8639455782312925,1.0,0.8571428571428571,0.8333333333333334,7.370570607142858,1.1035927804991643,
11726276_at,1,28,12,0.7414965986394558,1.0,0.9285714285714286,1.0,8.879586928571428,0.6881921624292389,
11726276_at,2,28,12,0.9047619047619048,1.0,0.9285714285714286,1.0,8.896807607142856,0.6711883553017677,
11726276_at,3,28,12,0.9319727891156462,1.0,0.9285714285714286,1.0,8.798689821428571,0.7388775193816358,
11726276_at,4,28,12,0.9183673469387755,1.0,0.9285714285714286,1.0,8.914689,0.6720754138122916,
11726276_at,5,28,12,0.8775510204081634,0.8518518518518519,0.9642857142857143,0.9166666666666666,8.841945571428571,0.7391563672587438,
11726218_a_at,1,28,12,0.9183673469387754,0.925925925925926,0.8214285714285714,0.9166666666666666,7.807301857142858,0.5869375140909908,
11726218_a_at,2,28,12,0.9251700680272108,0.925925925925926,0.8571428571428571,0.8333333333333334,7.89481017857143,0.5931035128661372,
11726218_a_at,3,28,12,0.8707482993197279,0.962962962962963,0.75,0.75,7.909349750000001,0.5360213667754523,
11726218_a_at,4,28,12,0.8231292517006803,1.0,0.8571428571428571,0.8333333333333334,7.796207428571429,0.6524223927253825,
11726218_a_at,5,28,12,0.9047619047619048,0.7037037037037037,0.8928571428571429,0.75,7.734717857142859,0.6482626114073827,
11724357_a_at,1,28,12,0.8639455782312926,0.9259259259259259,0.9285714285714286,0.8333333333333334,6.696959250000001,0.4577221689484366,
11724357_a_at,2,28,12,0.8435374149659864,1.0,0.9285714285714286,0.9166666666666666,6.5769068214285715,0.6127641547798917,
11724357_a_at,3,28,12,0.9115646258503401,0.888888888888889,0.9285714285714286,0.8333333333333334,6.6933690000000015,0.39787305328719363,
11724357_a_at,4,28,12,0.870748299319728,0.8518518518518519,0.9642857142857143,0.8333333333333334,6.5828085,0.5612700195659773,
11724357_a_at,5,28,12,0.8435374149659864,0.925925925925926,0.9285714285714286,0.9166666666666666,6.578224821428572,0.5749276650004057,
11743130_a_at,1,28,12,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,10.463173357142859,0.7392994691274233,
11743130_a_at,2,28,12,0.9115646258503401,1.0,0.8928571428571429,0.9166666666666666,10.366834178571425,0.8216767273676184,
11743130_a_at,3,28,12,0.8435374149659863,1.0,0.8571428571428571,1.0,10.340794714285712,0.7622417720552418,
11743130_a_at,4,28,12,0.9863945578231293,0.6666666666666667,0.9642857142857143,0.6666666666666666,10.37937632142857,0.8158725908859134,
11743130_a_at,5,28,12,0.9047619047619048,0.925925925925926,0.8928571428571429,0.8333333333333334,10.358252107142855,0.8109277956844585,
11722259_s_at,1,28,12,0.8503401360544218,1.0,0.75,0.75,6.523515857142857,0.8543580600027617,
11722259_s_at,2,28,12,0.9319727891156462,0.925925925925926,0.9285714285714286,0.8333333333333334,6.448299035714285,0.7682069660733788,
11722259_s_at,3,28,12,0.8707482993197279,1.0,0.8928571428571429,1.0,6.558014464285713,0.8706569282767651,
11722259_s_at,4,28,12,0.8571428571428571,1.0,0.8928571428571429,1.0,6.516402464285714,0.8631040006664783,
11722259_s_at,5,28,12,0.9047619047619048,0.8148148148148149,0.9285714285714286,0.9166666666666666,6.498019214285713,0.8083095885275989,
11724353_a_at,1,28,12,1.0,0.7407407407407407,1.0,0.8333333333333334,8.025728964285715,0.8357793940979297,
11724353_a_at,2,28,12,0.9183673469387755,0.962962962962963,0.9642857142857143,0.9166666666666666,8.143513571428572,0.8290846969765057,
11724353_a_at,3,28,12,0.8979591836734693,1.0,0.9285714285714286,1.0,8.066444392857145,0.7250871103787175,
11724353_a_at,4,28,12,0.9387755102040817,0.9259259259259259,0.9642857142857143,0.8333333333333334,8.105047142857144,0.7142162594623207,
11724353_a_at,5,28,12,0.9251700680272108,0.8518518518518519,0.9285714285714286,0.8333333333333334,8.22558967857143,0.7313898493892526,
11716046_a_at,1,28,12,0.9387755102040817,0.7777777777777778,0.9285714285714286,0.75,8.409826214285713,0.6797453100973627,
11716046_a_at,2,28,12,0.8231292517006803,0.8518518518518519,0.75,0.75,8.436999357142856,0.522808675393194,
11716046_a_at,3,28,12,0.8843537414965985,0.925925925925926,0.7857142857142857,0.75,8.450054642857143,0.6988342727535469,
11716046_a_at,4,28,12,0.9727891156462585,0.6666666666666667,0.8928571428571429,0.75,8.316971892857143,0.6621466705759684,
11716046_a_at,5,28,12,0.8435374149659864,0.8888888888888888,0.75,0.75,8.43670742857143,0.6463983045941983,
11721465_a_at,1,28,12,0.8979591836734695,0.7037037037037037,0.9642857142857143,0.75,9.055480928571429,0.46742604232382406,
11721465_a_at,2,28,12,0.8843537414965986,0.7407407407407408,0.9285714285714286,0.9166666666666666,8.964204607142856,0.5192035415934066,
11721465_a_at,3,28,12,0.8095238095238095,1.0,0.8928571428571429,1.0,8.975506607142858,0.49295472105663546,
11721465_a_at,4,28,12,0.891156462585034,0.962962962962963,0.9285714285714286,0.9166666666666666,9.049393392857143,0.49277599737769373,
11721465_a_at,5,28,12,0.8571428571428572,0.9259259259259259,0.9285714285714286,0.9166666666666666,9.002348071428571,0.47804713139481303,
11740458_a_at,1,28,12,0.9795918367346939,0.7407407407407407,0.9285714285714286,0.75,7.06245875,0.37146482835068223,
11740458_a_at,2,28,12,0.9183673469387755,0.888888888888889,0.9642857142857143,0.8333333333333334,7.094836357142858,0.3640391343236699,
11740458_a_at,3,28,12,0.9523809523809523,0.6666666666666667,0.9642857142857143,0.8333333333333334,7.023743464285714,0.32055253583952004,
11740458_a_at,4,28,12,0.8639455782312925,0.9259259259259259,0.9285714285714286,0.8333333333333334,7.107607321428572,0.34161104036283974,
11740458_a_at,5,28,12,0.8367346938775511,1.0,0.8571428571428571,0.9166666666666666,7.0606328214285705,0.30029949960763597,
11716128_at,1,28,12,0.9591836734693878,1.0,0.9642857142857143,0.9166666666666666,9.390743678571429,0.6723989550451843,
11716128_at,2,28,12,1.0,0.888888888888889,1.0,0.9166666666666666,9.351220464285715,0.8132384583493368,
11716128_at,3,28,12,0.979591836734694,0.962962962962963,0.9285714285714286,0.9166666666666666,9.474706142857144,0.7049498693844577,
11716128_at,4,28,12,1.0,0.888888888888889,0.9642857142857143,0.9166666666666666,9.24329160714286,0.7159407626886014,
11716128_at,5,28,12,0.9727891156462586,1.0,0.9642857142857143,0.9166666666666666,9.34014417857143,0.7527105509057375,
11758593_s_at,1,28,12,0.9387755102040817,0.8148148148148149,0.8571428571428571,0.8333333333333334,8.016794642857144,0.6301583006005076,
11758593_s_at,2,28,12,0.9251700680272108,0.8148148148148149,0.8928571428571429,0.8333333333333334,8.049342464285713,0.5471759025928115,
11758593_s_at,3,28,12,0.9183673469387754,0.7777777777777778,0.8928571428571429,0.8333333333333334,7.985947678571428,0.5125505191272696,
11758593_s_at,4,28,12,0.9047619047619047,0.925925925925926,0.8571428571428571,0.8333333333333334,8.053784785714285,0.5794158455257525,
11758593_s_at,5,28,12,0.8775510204081632,1.0,0.8571428571428571,0.9166666666666666,8.030617928571429,0.5817629534391279,
