Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11728703_a_at,5,1.0,0.874074074074074,0.17292766711005556,0.9166666666666666
11736509_x_at,5,1.0,0.9333333333333333,0.12936480886350354,0.9166666666666666
11736888_x_at,5,1.0,0.9259259259259259,0.10143010324169739,0.9166666666666666
11716375_s_at,5,1.0,0.9259259259259259,0.10475656017578477,0.9166666666666666
11732181_x_at,5,1.0,0.9481481481481481,0.11594426549998912,0.9166666666666666
11718196_x_at,5,1.0,0.8518518518518519,0.20454372254050482,0.9166666666666666
11746195_x_at,5,1.0,0.9925925925925926,0.016563466499998396,0.9166666666666666
11756077_a_at,5,1.0,0.9407407407407409,0.11294778282945855,0.9166666666666666
11719844_at,5,1.0,0.9555555555555555,0.09938079899999061,0.9166666666666666
11722259_s_at,5,1.0,0.9481481481481481,0.08114408259335791,0.9166666666666666
11745691_a_at,5,1.0,0.9481481481481481,0.09658077637337253,0.9166666666666666
11736017_s_at,5,1.0,0.9481481481481481,0.09658077637337253,0.9166666666666666
11717618_s_at,5,1.0,0.9703703703703704,0.04829038818668621,0.9166666666666666
11723156_a_at,5,1.0,0.9481481481481481,0.09658077637337252,0.9166666666666666
11761116_a_at,5,1.0,0.9555555555555555,0.08029438292103254,0.9166666666666666
11731426_s_at,5,1.0,0.9111111111111111,0.12450175047386379,0.9166666666666666
11750199_a_at,5,1.0,0.9777777777777779,0.03312693299999688,0.9166666666666666
11725056_a_at,5,1.0,0.9037037037037038,0.16058876584206513,0.9166666666666666
11732330_s_at,5,1.0,0.8962962962962964,0.15135419808668554,0.9166666666666666
11731425_at,5,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666
11716346_at,5,1.0,0.9185185185185185,0.14439695325642907,0.9166666666666666
11721762_a_at,5,1.0,1.0,0.0,0.9166666666666666
11720866_a_at,5,1.0,0.9407407407407409,0.08526566246830618,0.9166666666666666
11717267_x_at,5,1.0,0.9703703703703704,0.04057204129667896,0.9166666666666666
11754481_x_at,5,1.0,0.9111111111111111,0.12171612389003683,0.9166666666666666
11734995_x_at,5,1.0,0.9777777777777779,0.03312693299999686,0.9166666666666666
11718807_at,5,1.0,0.9925925925925926,0.016563466499998413,0.9166666666666666
11716073_a_at,5,1.0,0.9777777777777779,0.03312693299999685,0.9166666666666666
