probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11720585_a_at,1.0,0.9777777777777779,0.049690399499995305,0.8333333333333334,SMCHD1,1.0
11724678_a_at,1.0,0.9555555555555555,0.08029438292103258,0.8333333333333334,LY86,1.0
11744432_s_at,1.0,0.9407407407407409,0.09658077637337256,0.8333333333333334,KANSL1,1.0
11754946_a_at,1.0,0.9777777777777779,0.049690399499995284,0.8333333333333334,C7orf49,1.0
11716533_a_at,1.0,0.874074074074074,0.17292766711005556,0.8333333333333334,PPT1,1.0
11721728_a_at,1.0,1.0,0.0,0.8333333333333334,ARHGAP30,1.0
11725384_a_at,1.0,0.9851851851851852,0.03312693299999682,0.9166666666666666,C15orf39,1.0
11722216_a_at,1.0,0.9703703703703704,0.040572041296678935,0.8333333333333334,GPR108,1.0
11716931_at,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666,DGCR2,1.0
11724807_at,1.0,0.9555555555555555,0.08029438292103255,0.9166666666666666,CBL,1.0
11723287_at,1.0,0.9259259259259259,0.16563466499998436,1.0,TYROBP,1.0
11727593_a_at,1.0,0.8962962962962964,0.15135419808668552,1.0,KIAA2026,1.0
11719307_a_at,1.0,0.8962962962962964,0.15135419808668554,1.0,RASSF4,1.0
11745421_a_at,1.0,0.9185185185185185,0.14439695325642907,1.0,BID,1.0
11720989_a_at,1.0,0.962962962962963,0.05237828008789237,1.0,SLC7A7,1.0
11752737_a_at,1.0,0.9407407407407409,0.0852656624683062,1.0,CLEC7A,1.0
11725827_s_at,1.0,1.0,0.0,1.0,CD1D,1.0
11740553_a_at,1.0,0.9925925925925926,0.016563466499998396,0.9166666666666666,XPC,1.0
11755411_a_at,1.0,0.9925925925925926,0.016563466499998413,0.9166666666666666,IKBKB,1.0
11737423_a_at,1.0,0.9481481481481481,0.11594426549998903,0.9166666666666666,NLRP1,1.0
11734727_a_at,1.0,0.962962962962963,0.08281733249999217,0.9166666666666666,IL16,1.0
11757379_a_at,1.0,0.9259259259259259,0.1458149606298483,0.9166666666666666,TYK2,1.0
11740096_a_at,1.0,0.9111111111111111,0.16058876584206516,0.9166666666666666,TMCC1,1.0
11726632_at,1.0,0.9555555555555555,0.09938079899999061,0.9166666666666666,TRIM8,1.0
11753909_x_at,1.0,0.9185185185185185,0.14439695325642907,0.9166666666666666,BANP,1.0
11741091_a_at,1.0,0.9703703703703704,0.04829038818668627,0.9166666666666666,ARNTL,1.0
11719025_a_at,1.0,0.9333333333333333,0.14907119849998593,0.9166666666666666,ZNF652,1.0
11721719_at,1.0,0.9851851851851852,0.03312693299999689,0.9166666666666666,NAAA,1.0
11757904_s_at,1.0,0.9407407407407409,0.09658077637337253,0.9166666666666666,MAST3,1.0
