probe_id,gene_symbol,abs_log_fold_change,variance
11743732_a_at,RCAN1,0.037452133333334636,0.7622712291829847
11743736_at,MOSPD2,1.1703595333333343,0.6345622607893822
11743740_x_at,LIN7C,0.6046733333333334,0.23857612546276924
11743742_at,ATP11A,1.1129198666666662,0.6547811617928101
11743748_a_at,LAT,0.5280940333333346,0.19698429872617376
11743753_x_at,ZFAND5,0.5880630000000009,0.18787422416476665
11743754_a_at,ZFAND5,0.5602211666666665,0.2836976046692916
11743755_s_at,ZFAND5,0.9820529333333337,0.39467477267580525
11743756_at,MKRN2,0.3599539000000007,0.1792184186484968
11743757_a_at,MKRN2,0.4419573666666672,0.3202977625467685
11743759_a_at,CDC42SE2,0.4053780999999983,0.1893990498745122
11743760_s_at,CDC42SE2,0.4598379999999995,0.2741746175237846
11743763_at,GTF3C3,0.2707382333333328,0.29440173062602504
11743766_a_at,CUL4A,0.6695651333333323,0.19953407406255128
11743767_a_at,DLGAP4,0.209580400000001,0.1714000879784718
11743771_at,GIMAP7,0.48291873333333335,0.26084720036669484
11743773_s_at,LZTFL1,0.8145898000000003,0.38401947677444875
11743778_a_at,HERC2,0.36465806666666634,0.2947521461732078
11743781_a_at,XRN1,0.5172588333333339,0.2567761292596763
11743788_s_at,GORAB,0.3873218999999999,0.4546501741353788
11743790_a_at,FRS2,0.3120540666666667,0.19291135872635637
11743801_at,DNAH2,0.45705750000000034,0.24567495045294807
11743804_at,ABCE1,0.17000606666666584,0.2931856517195153
11743806_x_at,MRPL42,0.2871530333333334,0.30588721423723003
11743807_a_at,GAS7,0.3489913333333332,0.1782574832349846
11743810_s_at,TFAM,0.29637709999999995,0.2877499411445379
11743812_x_at,TFAM,0.04928919999999959,0.15994540763123077
11743813_a_at,EVI2B,1.0137967666666707,0.43417356628579423
11743815_a_at,S1PR1,0.7738630999999998,0.3928871010503276
11743816_s_at,S1PR1,0.8120703333333337,0.3737363090699768
11743819_a_at,INIP,0.773140166666666,0.4685338849065583
11743821_x_at,NTPCR,0.017613699999999177,0.3733773977287891
11743828_s_at,LDLRAD4,0.033652033333332554,0.4265890934472661
11743830_a_at,PAM,0.5400084666666656,0.4572266353202332
11743834_a_at,RSBN1L,0.9322965333333322,0.3813854009829334
11743838_a_at,ATR,0.4630899666666677,0.2854376712259686
11743839_a_at,ST3GAL6,1.2665521333333332,0.7218633899983998
11743841_at,PLCXD2,0.6741002666666667,0.4123789980726052
11743851_a_at,ZNF146,0.35049736666666487,0.36515103369258395
11743852_a_at,FBXO21,0.28489213333333385,0.12495271836739487
11743854_s_at,FBXO21,0.5404145000000007,0.22655293296461473
11743855_a_at,TFE3,0.038746666666666485,0.22894956611943593
11743861_a_at,NIPSNAP3A,0.018743533333332785,0.5767069313602027
11743863_a_at,ATP2B1,1.2956892333333347,0.8620563659328968
11743864_a_at,ATP2B1,0.862116733333333,0.37006544958733073
11743865_s_at,ATP2B1,0.9079948333333325,0.33439060665645576
11743879_at,MAML3,0.8620760666666669,0.43451154289866406
11743881_s_at,MREG,0.43761916666666734,0.32448074976194297
11743882_a_at,STRN3,0.18080976666666704,0.3265840100192404
11743892_a_at,ZNF780A,0.17263893333333336,0.14383569673050253
11743894_at,ZNF780A,0.16512060000000073,0.3302816412559872
11743898_s_at,ZBTB8OS,0.4386611666666669,0.2849726791064609
11743900_at,CIITA,0.24303929999999951,0.5681885844756918
11743903_a_at,CD46,1.0874148333333338,0.6724776894426354
11743905_a_at,SPCS1,0.5895434000000019,0.24690777502333083
11743910_at,FAM69A,0.3152459333333315,0.20373226467541286
11743911_a_at,PLSCR1,0.35288249999999977,0.6792211205355119
11743914_a_at,PKP4,0.18853389999999992,0.153105698065384
11743915_s_at,SEL1L3,0.5543419000000016,0.26893083960941994
11743916_a_at,NPC1,0.43961426666666714,0.26010408180101535
11743917_a_at,FKBP5,0.3606537000000003,0.6219283138317018
11743923_at,TCFL5,0.5006260000000022,0.4323704764898565
11743925_s_at,SBNO1,0.2028720333333327,0.16685733188379423
11743927_at,SEC24A,0.21041426666666663,0.1298914150308616
11743928_at,NSUN3,1.5538282666666658,0.7096869511322459
11743929_at,UHRF1BP1L,0.5585488666666669,0.27328035184433586
11743930_at,UHRF1BP1L,0.5699587666666677,0.2795873233660968
11743931_x_at,ERP29,0.5657086666666675,0.31124169986047173
11743934_a_at,C1GALT1C1,0.4522487333333327,0.43434987180856155
11743939_a_at,CCDC90B,0.06362743333333398,0.31758652440304547
11743940_x_at,CCDC90B,0.08993456666666688,0.28525159480869167
11743941_s_at,PPP1R21,0.7772087000000001,0.38060657910401985
11743947_a_at,GGACT,0.07387179999999915,0.13615292758151537
11743949_s_at,FRAT1,0.9901861999999992,0.47907397152346404
11743954_a_at,EHBP1L1,0.6104523666666681,0.20486071207191736
11743957_a_at,SERPINB6,0.7622330333333327,0.549903591666384
11743962_at,CNST,0.2630200666666678,0.3227080935764589
11743968_a_at,CYBA,0.8291990333333334,0.48041902114662505
11743969_s_at,ACTN1,0.8204578000000016,0.4077651540411566
11743970_x_at,ACTN1,0.7934082333333343,0.3766439757100866
11743972_a_at,DDIT4,0.18447763333333356,0.6350539104060094
11743986_at,AKAP1,0.40314789999999867,0.27188213901274294
11743990_at,BRD4,0.7085392666666666,0.2814309489044589
11743992_at,UBE2O,0.9962601666666666,0.46802450388166594
11743999_x_at,SSBP4,0.3081861333333338,0.1103042690264718
11744000_a_at,NFKBIA,0.534215633333333,0.31781838282986613
11744002_s_at,MTHFD2,0.10961056666666558,0.6134588694726096
11744003_x_at,MTHFD2,0.011399599999998955,0.640258017704164
11744007_s_at,PBRM1,0.23202880000000015,0.19226927222565132
11744018_a_at,IDUA,0.2905856333333334,0.18836369531712252
11744021_at,CHD6,0.4559458999999997,0.2632042915335122
11744024_a_at,MARS,0.6308572333333329,0.2694815783925583
11744027_s_at,TMEM181,0.4381443333333337,0.22668919276281804
11744028_a_at,SLC35A1,0.6130593666666675,0.4479278356285379
11744034_a_at,VASP,0.8628525666666675,0.5639289751020455
11744054_a_at,ZNFX1,0.2981988333333323,0.3119658178952403
11744058_a_at,DDOST,0.4577388666666664,0.24593012439141276
11744060_s_at,UQCRC2,0.15006410000000336,0.16642344665483008
11744067_s_at,SYNGR2,0.8149334333333336,0.2587601116571993
11744077_at,ARPC1B,0.9210237666666661,0.36040045038362495
11744078_s_at,SDHA /// SDHAP3,0.4315367333333331,0.30404541089454107
11744082_at,MRPS31,0.0501750000000003,0.18290739231825393
11744084_s_at,ANKIB1,0.4540570666666639,0.25205415182322055
11744086_a_at,PRR15L,0.487141733333333,0.3387987757174975
11744095_a_at,DDX24,0.5993968000000001,0.3030795227204102
11744098_at,NOP58,0.04881720000000023,0.23346899666860502
11744101_s_at,NAPA,0.7688649666666656,0.45081207931337886
11744109_a_at,ZC3H15,0.06764843333333381,0.17867781369546085
11744112_a_at,COQ5,0.010441900000000004,0.19169150343681987
11744113_s_at,COQ5,0.24028996666666647,0.37459457742499935
11744115_a_at,RPIA,1.377619366666666,0.6932690023928714
11744116_s_at,RPIA,1.5427454666666662,0.8334764019823587
11744120_a_at,RPL8,0.3471649999999986,0.21662032326147432
11744124_s_at,SCYL1,0.22656569999999832,0.17802506270681473
11744129_at,MYO9B,0.9088291666666661,0.32270672962135843
11744132_at,SECISBP2L,0.48455280000000034,0.23863139879557949
11744133_s_at,ZSWIM6,0.9269738666666667,0.4976068737757333
11744134_at,ZSWIM6,0.7962198000000011,0.4429640909422846
11744137_a_at,CAMK1D,0.10269306666666633,0.2121203343873846
11744140_a_at,FOLR3,0.10863886666666556,1.7255694796143053
11744141_x_at,FOLR3,0.135862900000002,2.6793559945730454
11744143_a_at,EIF3H,0.21205539999999878,0.20367373403074604
11744144_at,EIF3H,0.18793333333333528,0.21495380574163078
11744146_x_at,RBM3,0.31349243333333376,0.4080753015751994
11744147_x_at,RPL18,0.4615286666666645,0.2535608980664102
11744153_a_at,RTN1,1.0028568000000009,0.37269235011198976
11744156_a_at,RPS6KA1,0.7650388333333336,0.2515553178420508
11744157_s_at,CHKB /// CHKB-CPT1B,0.7222632666666664,0.2698897414101308
11744171_a_at,DNAJC4,0.010676000000001018,0.16341281591036919
11744174_a_at,UBQLN4,0.20466003333333216,0.1806689564147378
11744178_a_at,C19orf66,0.5298540999999997,0.24496829529217373
11744180_a_at,TCIRG1,1.124781699999998,0.657053607734225
11744184_a_at,SIPA1L2,0.6159044333333332,1.0791690013282047
11744185_a_at,SIPA1L2,0.20965326666666506,0.40452513550876656
11744187_at,SBK1,0.27241169999999837,0.17263866364417885
11744188_at,ZNF420,0.21608943333333297,0.18079179848814808
11744198_s_at,CALM2,0.587435133333333,0.3054737495690744
11744200_a_at,SNRNP200,0.4943734666666657,0.20184324855000005
11744201_x_at,SNRNP200,0.5330666666666675,0.20391510685188732
11744212_x_at,SNRPB2,0.2177645333333338,0.21566421019757953
11744214_s_at,TRAFD1,0.7057644999999999,0.37919545959233275
11744215_at,RNF149,0.9097725333333351,0.46439018725693343
11744219_at,G0S2,0.19730993333333346,0.2980642930840487
11744222_a_at,ATP5D,0.14940276666666552,0.15672063439908643
11744233_at,FZD8,0.44576889999999914,0.31868766963794287
11744234_a_at,TJAP1,0.44181166666666716,0.16203314182702305
11744235_x_at,TJAP1,0.3466076666666673,0.12014389504251025
11744236_a_at,DDX60,0.6502909666666659,1.2026448753734353
11744257_s_at,TUBB4A,0.27554083333333335,0.18944472966212245
11744258_a_at,ATP1B3,0.06819276666666507,0.45910195292253775
11744259_a_at,ATP1B3,0.16454443333333302,0.27772770637464045
11744260_a_at,CD63,0.27310180000000095,0.2761563906682845
11744263_s_at,RAC2,0.7570166666666651,0.24758819241923077
11744264_a_at,SEC11C,0.20027866666666672,0.25309391518091284
11744273_a_at,SLBP,0.6629575333333344,0.3625225650971564
11744274_at,NDC80,0.16713143333333402,0.5272789625101993
11744275_a_at,WDR12,0.18779713333333348,0.2744879272835872
11744276_a_at,CAPG,0.6355251666666675,0.38555057303295814
11744277_x_at,CAPG,0.577041600000002,0.3005122669921128
11744282_at,PLBD1,0.9285428000000007,0.7746523720954256
11744285_a_at,CBS /// CBSL,0.19807016666666666,0.22355248297271735
11744286_s_at,CBS /// CBSL,0.2895829999999995,0.8592638430976179
11744300_at,CHST15,1.035938066666664,0.541188834966336
11744306_a_at,LRR1,0.055968333333334286,0.3150807556920282
11744307_a_at,TTC39A,0.894597333333333,0.36911001758645123
11744308_a_at,TTC39A,0.593173933333333,0.20475264509543337
11744313_a_at,ST20,1.5212958000000008,1.0704284047010026
11744314_at,ST20,1.3112364333333355,1.1826344439065894
11744315_at,SGK223,0.3482231333333319,0.22730798208256145
11744323_s_at,PWWP2A,0.7179300666666668,0.2780169796404384
11744324_at,SLX4IP,0.04337416666666627,0.10755636948956344
11744326_s_at,RPL37 /// SNORD72,0.35267800000000094,0.30607904506435907
11744328_x_at,RPL17 /// RPL17-C18orf32,0.24595716666666512,0.6873263964131376
11744329_x_at,RPS27A,0.21451833333333248,0.21385778755070506
11744334_x_at,RPS17,0.1898207333333346,0.7118498025036177
11744336_s_at,RPL32,0.2860303333333345,0.2289068949071153
11744337_a_at,GLUL,0.5504415000000016,0.29938712773032766
11744340_s_at,YWHAG,0.4239509666666681,0.22630399503771223
11744341_s_at,SARNP,0.14695239999999998,0.2949032382983487
11744350_a_at,RPS27L,0.00790433333333418,0.7257642435825616
11744351_a_at,LOC728392 /// NLRP1,1.1078047333333316,0.389305714965741
11744355_a_at,SUN2,0.6573962333333299,0.22323171253743523
11744357_a_at,TACC1,0.6749154000000015,0.31762191789035643
11744358_x_at,TACC1,0.501561166666666,0.254147259724584
11744360_x_at,RTN4,0.5362407000000005,0.2722409865067019
11744362_a_at,PSMD14,0.06745989999999846,0.2710190908747943
11744364_s_at,INPP5D,0.5696038333333338,0.14965032119525568
11744365_a_at,ZFAS1,0.043862999999999985,0.38893084491143354
11744366_a_at,ZFAS1,0.39535739999999997,0.3296528428823358
11744373_s_at,GYG1,0.08063233333333386,0.3321812704921513
11744374_x_at,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB5 /// LOC105369230,1.2158757666666666,1.0968005306160502
11744376_a_at,MPI,0.352953099999997,0.1415138440088455
11744377_s_at,USP24,0.32370996666666674,0.14947830741912754
11744384_x_at,USMG5,0.07895489999999938,0.2710585772554096
11744391_a_at,PAPOLA,0.5093362666666668,0.5896828610502154
11744392_a_at,PAPOLA,0.1158452333333333,0.1966550332163583
11744393_x_at,PAPOLA,0.08254343333333214,0.1573733134901993
11744395_s_at,CALCOCO2,0.17134513333333423,0.18184614366604868
11744399_a_at,MYEOV2,0.24780616666666688,0.23664947562959945
11744400_a_at,MYL6B,1.2691798333333328,0.7076629146307275
11744402_a_at,BLZF1,0.04877090000000006,0.2316811215793532
11744405_a_at,C2orf76,0.017210533333332556,0.15189000580349743
11744406_a_at,NADK,0.8357647000000004,0.3563254553711276
11744407_x_at,GOLGA8A,0.3923985666666665,0.6658748708603686
11744408_x_at,GOLGA8A,0.3419384000000001,0.45013007007891287
11744411_s_at,RSL24D1,0.08676696666666572,0.8139826060307171
11744413_x_at,HSPA1A /// HSPA1B,0.8186872666666662,0.4603787562043358
11744417_a_at,UBXN4,0.5412162666666687,0.34000140844471793
11744418_a_at,PLPP5,0.6859792666666653,0.43106914339999747
11744419_x_at,MFF,0.29961389999999977,0.19261981875211218
11744423_a_at,IMPDH2,0.02637203333333371,0.464887596055507
11744424_a_at,KRT23,1.9515760333333327,1.7979408869429734
11744425_a_at,KIAA0101,0.47353143333333314,1.6362166005553074
11744426_x_at,KIAA0101,0.5295367999999998,1.2659975677648618
11744433_x_at,AMY2B,0.8227564333333337,0.5086623546704302
11744434_a_at,PARP9,0.7619348333333313,0.8912487951946658
11744435_a_at,DUSP6,1.465764,0.9827067359210665
11744437_a_at,ADH6,0.3036919666666673,0.12560683419138396
11744440_s_at,CDK5RAP3,0.6576726666666666,0.20691824309189746
11744441_a_at,BASP1,0.9954375000000013,0.7261808937413788
11744442_at,CCDC82,0.5069915333333324,0.49311781604859234
11744443_x_at,CCDC82,0.3128455333333333,0.37968547576476674
11744444_a_at,NDUFB10,0.13967366666666692,0.16331460861346414
11744446_a_at,SUN2,0.6531412666666654,0.2434027101180282
11744453_s_at,TMBIM4,0.6728787666666651,0.26754917239702
11744455_s_at,UQCRH,0.4367360333333341,0.2639982439019431
11744458_a_at,RAB2B,1.5227769333333345,1.2615410327468617
11744462_x_at,PCID2,0.23304153333333222,0.18947691548951537
11744463_a_at,CNPY2,0.20641409999999905,0.2840191095124711
11744466_x_at,AK6 /// TAF9,0.1315808666666669,0.22037083852136155
11744467_s_at,SYNCRIP,0.6528324333333329,0.3874257516908045
11744468_at,SYNCRIP,0.15896513333333395,0.39543884070961793
11744470_x_at,MIF,0.21733356666666737,0.3420179796073531
11744473_x_at,BAG6,0.5272058333333334,0.24460389177066086
11744474_s_at,IDI1,0.13626436666666653,0.26067175097084033
11744478_s_at,HBG1 /// HBG2,0.2887742333333332,3.13582270723424
11744479_x_at,RAB18,0.6761703000000017,0.349957056992507
11744480_s_at,RAB18,0.5303884000000005,0.2981865178804718
11744481_s_at,OPN3,0.6381839666666673,0.2933390723209223
11744483_x_at,POC1B,1.3449529,0.5930015171922302
11744488_a_at,ACOT9,0.6978098666666659,0.39142155667332307
11744489_a_at,C20orf24 /// TGIF2-C20orf24,0.5887978,0.2794138183709
11744490_x_at,C20orf24,0.4705899999999996,0.28107624437234874
11744493_x_at,ADGRA2,0.24065330000000085,0.12846139603625062
11744503_x_at,RSRP1,0.751522266666667,0.5710785950986667
11744505_x_at,TP53I11,0.004073399999999339,0.20466617011302315
11744507_a_at,KLHL3,0.5279368000000009,0.18530153291457438
11744512_a_at,TRABD2A,0.555031500000001,0.4356297685819942
11744522_a_at,BOD1,0.18029729999999944,0.2087514060956353
11744528_s_at,GON4L /// YY1AP1,0.5022818333333348,0.2224676398309225
11744529_a_at,PELI1,1.302536100000002,0.7603844536917789
11744532_x_at,PNN,0.46801386666666733,0.32898301017193843
11744535_s_at,TCEB1,0.31331023333333263,0.2556399475045327
11744539_a_at,RTN3,0.6816097333333335,0.35956233930246156
11744540_x_at,RTN3,0.7426140333333358,0.38158415429873765
11744542_s_at,POLR3F,0.23574183333333254,0.23264462380817888
11744548_x_at,RPL29,0.39326466666666704,0.21570817064076914
11744549_s_at,COX20 /// COX20P1,0.06644373333333409,0.19849634408922054
11744559_a_at,SLC25A37,0.5890950333333347,0.48758012182122495
11744560_s_at,IFT20,0.4589300000000005,0.1625080044467282
11744563_a_at,FMR1,0.8068203666666678,0.48162956389871225
11744564_a_at,PPWD1,0.4037337999999995,0.1728950132104897
11744565_s_at,PPWD1,0.6259469666666684,0.4787202063612814
11744567_a_at,CD72,0.0924962666666671,1.2778798694237021
11744578_s_at,DNAJC10,0.44404193333333364,0.36289236152382304
11744582_a_at,USP15,0.18597233333333296,0.4296517405500487
11744594_a_at,SEPT6,0.42250586666666745,0.3213784785598359
11744600_a_at,TESPA1,0.20314383333333463,0.26081826548861475
11744601_x_at,RPS17,0.2287897999999995,0.6538583531657718
11744609_a_at,ATXN7,0.6084305999999993,0.20132056614410002
11744612_a_at,NUDCD1,0.009056733333333788,0.37501389202397684
11744613_a_at,SLC6A13,0.5587928999999994,0.2881594694409686
11744617_a_at,RPRD1A,0.40026530000000005,0.3403956039028968
11744618_a_at,DUSP6,1.5350634999999997,1.0903206672029073
11744626_a_at,RPAIN,0.07919110000000007,0.2570070748591481
11744630_a_at,NXPE3,0.5384352666666672,0.2668770568233205
11744634_a_at,ZC3H7A,0.5336444666666678,0.19040049618300253
11744636_a_at,OPRL1,0.7309090333333321,0.35237513919899416
11744649_x_at,HP,0.9353270333333343,0.8576045404548557
11744655_a_at,AZIN2,0.38352710000000023,0.2626700635421122
11744660_s_at,CCL4L1 /// CCL4L2,1.0037272333333336,0.6334375136215225
11744671_x_at,CTBP2,0.5346298333333346,0.33782595887044553
11744674_a_at,VEZT,0.2646438999999994,0.4457858759903532
11744686_a_at,SHARPIN,0.6225425000000007,0.29993858881728147
11744688_x_at,HNRNPDL,0.46448913333333053,0.3160365301136899
11744690_a_at,ARMC10,0.10847193333333305,0.11634470275297179
11744694_a_at,BIRC2,0.583534300000002,0.2652547975841224
11744695_a_at,CCDC90B,0.09194433333333407,0.2615002176143974
11744696_s_at,CCDC90B,0.13369476666666547,0.18563191819321476
11744697_x_at,CCDC90B,0.13470563333333274,0.32919535301953273
11744715_a_at,SLC38A6,0.531028333333333,0.345762205755741
11744719_x_at,C4BPA,0.39538949999999984,2.4513418316757383
11744721_s_at,MSH2,0.0009578999999995119,0.28277660639330715
11744722_x_at,RHCE /// RHD,1.741162233333334,1.2040290085302146
11744723_a_at,APH1A,0.4232009666666654,0.2369887935909327
11744726_s_at,KLHL9,0.09676686666666434,0.18658491051127954
11744730_s_at,DLEU2 /// DLEU2L,0.07061236666666648,0.5268973203367635
11744745_a_at,TNIP1,0.5084453333333325,0.25255041476809237
11744747_a_at,FGFR1OP2,1.7735125000000007,1.5312517377514046
11744748_x_at,FGFR1OP2,1.7008781666666675,1.3853878670709225
11744751_a_at,SERPINB9,0.43152029999999897,0.22206389443044544
11744768_a_at,ZBP1,0.5988882333333327,0.7494944476730967
11744775_x_at,BZW1,0.4192426333333312,0.24458258577923025
11744777_s_at,DPY30,0.2940374666666674,0.2596924203209333
11744783_a_at,SP100,0.43630026666666666,0.28616658950662566
11744784_a_at,TXNDC9,0.17452583333333394,0.27053203097885575
11744788_x_at,TMEM68,0.4002570666666667,0.3516647549272411
11744789_a_at,CENPU,0.7286116666666675,0.5894648648003562
11744793_x_at,DLGAP5,0.5520177999999998,0.5259957998570232
11744794_a_at,MBNL1,0.3414199666666651,0.21679647747089684
11744798_a_at,OGT,0.5343403999999996,0.2681055489501641
11744804_a_at,HIPK1,0.7733897333333335,0.31549314304435894
11744811_a_at,C14orf159,1.1393135666666678,0.587099297019225
11744812_x_at,SCAP,0.5752882666666661,0.17311765170108723
11744817_x_at,KCNE3,0.3503274999999988,0.2802628565190609
11744822_a_at,NDUFB2,0.213311899999999,0.2160696092666918
11744824_a_at,NAPA,0.9824542999999979,0.525842125480871
11744825_a_at,CNBP,0.4662911666666698,0.28143583641199926
11744827_a_at,CLK1,0.6743968000000002,0.6359527003193847
11744828_a_at,CLK1,0.5166051666666647,0.4923774639091991
11744829_s_at,HLA-E,0.9492029666666646,0.7524163529467174
11744830_x_at,LOC105369248 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5,0.4687061666666654,0.33827615931216354
11744831_a_at,RPAIN,0.5421545333333322,0.32293343758036913
11744833_at,TSHZ2,0.2376639999999992,0.10291909620877945
11744834_x_at,RPLP1,0.32035166666666903,0.1603005777537821
11744835_s_at,CBS /// CBSL,0.3992551666666664,0.936212983360584
11744836_x_at,RPL35,0.3540787666666674,0.48447626383502507
11744839_a_at,KPNB1,0.7119755333333329,0.5014443357774743
11744840_s_at,KPNB1,0.8028747666666689,0.3905213088298711
11744850_a_at,SSH2,0.5754735333333318,0.29141406591228464
11744852_a_at,KIAA0125,0.26617289999999993,0.18318975847775318
11744854_x_at,ZNF28,0.3805259000000003,0.1931293057883788
11744861_a_at,DHRS7,0.7517004666666658,0.2803607667936693
11744862_x_at,DHRS7,0.8407231333333325,0.3434346899470229
11744863_a_at,VPS29,0.5295152666666647,0.3663473821646127
11744868_a_at,SMC2,0.1530840333333332,0.41848719960696856
11744869_a_at,B3GNT2,0.1357344333333348,0.5124591645531277
11744871_a_at,ARF5,0.3454979999999992,0.16487772162358974
11744885_a_at,SPAG9,0.7406948000000009,0.3287701433158359
11744887_s_at,ZWILCH,0.0185418333333347,0.23872655603989684
11744888_a_at,LMNB1,0.3411592666666676,0.5588110607380486
11744889_a_at,LMNB1,0.21254389999999823,0.2638059443591892
11744890_a_at,GTPBP4,0.19401486666666834,0.2963599976518846
11744891_at,LOC339803,0.20529726666666637,0.2407955533495154
11744892_a_at,GOLT1B,0.09278286666666613,0.17322808573808965
11744896_a_at,GPSM3,0.8269542666666672,0.27919118349789745
11744897_s_at,ARMCX3,0.1945935333333333,0.19782564015234613
11744898_a_at,PRRC2C,0.6747864666666654,0.27039642106151535
11744904_a_at,ORM1 /// ORM2,0.30200126666666716,0.7884476923483358
11744905_x_at,ORM1,0.08773873333333349,0.9136176791718744
11744907_a_at,ASUN,0.07195943333333243,0.2553526521025892
11744908_a_at,SVBP,0.8891410333333347,0.33113894426802504
11744909_a_at,HDHD2,0.15494473333333403,0.18617669171285903
11744911_a_at,RIC3,0.15223503333333355,0.15438692677784543
11744912_a_at,NFATC4,0.3944567000000001,0.19424292230286602
11744914_s_at,EID1,0.21150596666666566,0.23811404119876853
11744916_x_at,CAST,0.5372434999999989,0.17474389145730193
11744918_a_at,C19orf12,0.45360849999999875,0.26942161428151223
11744919_a_at,TPGS2,1.4226721666666657,0.8403490813660608
11744920_a_at,ODF3B,0.6080840666666667,0.3265102569898436
11744921_a_at,SLC43A1,0.6990398666666682,0.21093221753518976
11744925_a_at,TUBGCP3,0.23045943333333252,0.21109805607796864
11744926_x_at,KTN1,0.09382473333333596,0.27734651571680774
11744928_x_at,SIAH1,0.7366124333333337,0.5734857453979686
11744931_x_at,ELF2,0.7215679333333327,0.2925845617862025
11744933_a_at,ASXL1,0.9899083000000006,0.46728532557190716
11744940_s_at,ABHD17A,0.4301267666666657,0.20379455281791728
11744941_a_at,AQP7,0.648807800000001,0.3392431431475666
11744944_x_at,FAM153A /// FAM153B /// FAM153C /// LOC100507387 /// LOC105377751,0.1488651666666656,0.1926033282229583
11744946_x_at,AIDA,0.6640118333333342,0.2784975721161787
11744953_a_at,ANXA1,0.35547599999999946,0.5735885619712205
11744954_x_at,ANXA1,0.4054552666666673,0.5762532618045514
11744955_a_at,ANXA1,0.393161199999998,0.5736430258074257
11744957_a_at,CPSF6,0.30775703333333304,0.2983734482616096
11744958_x_at,CPSF6,0.30544473333333233,0.2811014256096692
11744965_x_at,TMCC2,2.1458824666666656,1.5378689743282843
11744966_a_at,INSL3,0.2411578666666676,0.15987661299060507
11744978_a_at,ORC4,0.32830316666666626,0.20496697960380447
11744979_a_at,RNF123,1.1301676333333344,0.6680099615747686
11744992_a_at,ZNF189,0.32518753333333184,0.2642677599527154
11744997_a_at,MPZL1,0.42320400000000014,0.31424657222732305
11744998_a_at,MPZL1,0.5131583333333332,0.28481918898325903
11745003_a_at,POLR2K,0.11134236666666553,0.6144683567100199
11745004_x_at,HOPX,0.3427946000000004,0.5128659766737718
11745006_a_at,SDC2,0.1233060333333329,0.15557857203189165
11745009_a_at,LZTS2,0.38656026666666676,0.11736310132450256
11745012_a_at,KDM5D,0.3804516999999983,2.239651123986122
11745015_a_at,SP100,0.3969084333333335,0.431730619126743
11745018_a_at,WLS,1.2497200333333334,0.638558171203507
11745021_a_at,MYC,0.3775983666666667,0.7010585126539224
11745025_a_at,ERLIN2,0.4607446999999998,0.24819190258671733
11745030_at,LINC00597,0.29128650000000045,0.12264719626492242
11745038_s_at,FRAT1,0.5224401000000016,0.17443225350334296
11745041_x_at,CIDEC,0.3612447999999997,0.18924557333189745
11745046_a_at,TMEM52B,0.3488786666666672,0.13993700942255385
11745063_x_at,LRRC8B,0.19943930000000076,0.16192073019971218
11745064_a_at,GNPTAB,0.39125813333333515,0.16739834061401027
11745069_a_at,TRAPPC13,0.5075225999999993,0.4535335869791051
11745070_x_at,LOC440040,0.46246190000000054,0.18232569807377882
11745087_a_at,ABCC13,2.0713305333333327,2.2447363406250154
11745090_a_at,PLXDC2,0.6840586333333327,0.25634964880471217
11745104_a_at,PJA1,0.4411336666666683,0.1976865180904898
11745105_a_at,MEI1,0.5316190333333326,0.2175711586738147
11745106_x_at,MEIS3,0.40378579999999964,0.20499677788248974
11745107_a_at,STAP1,0.1743199000000013,0.42265541814327634
11745114_a_at,ADGRE2,1.1845332666666657,0.7563221068579872
11745116_a_at,NAPA,0.7954168333333325,0.39875352705605055
11745117_x_at,NAPA,0.7634058666666661,0.4303485566496821
11745127_x_at,TNNT1,0.3386306999999995,0.46737180805143025
11745144_a_at,CLEC4E,0.9912837666666698,0.9061258475494097
11745155_s_at,NCL,0.28308070000000285,0.28505299328874284
11745162_s_at,BCL2L11,0.20489740000000056,0.10972679065679745
11745164_x_at,HADHB,0.4674714,0.2464599661156179
11745165_a_at,TRAF3IP3,0.6445214999999997,0.1969955747447429
11745174_a_at,ATF6,0.3011246666666674,0.21908752238374363
11745175_a_at,MKRN1,0.901454966666666,0.4230259489707889
11745176_a_at,TPD52L2,0.8164731666666665,0.49653113475272764
11745177_x_at,TPD52L2,0.3056997000000017,0.1961885188061276
11745181_a_at,NAA15,0.183625066666667,0.34169610720175386
11745182_a_at,NAA15,0.05845403333333277,0.1780122292869942
11745183_a_at,NAA15,0.16212110000000024,0.2762092623965327
11745185_s_at,LOC644762 /// MFF,0.2962912333333332,0.2044082714029225
11745190_a_at,FUS,0.6408739333333351,0.2762476988574642
11745192_a_at,EPB41L3,1.213464766666665,0.8560741937336659
11745194_a_at,OXCT1,0.0009210666666676914,0.2475270607294256
11745196_a_at,ADI1,0.24520666666666635,0.21634402818040008
11745199_x_at,ANKRD9,1.4093980333333347,0.8370139047004713
11745202_a_at,RMI1,0.42783143333333307,0.31143186581589166
11745203_a_at,RMI1,0.42832996666666645,0.39945504338630716
11745205_s_at,TPD52,0.2693835999999985,0.6462752286298564
11745209_a_at,SAMD4A,0.12730379999999908,1.177994401873382
11745210_s_at,PCDH9,0.09938523333333293,0.5530508910907684
11745222_s_at,ATP2C1,0.34502776666666524,0.2293344934847378
11745228_s_at,TMEM144,0.9054912333333323,0.7133713750240506
